PATRON,0.9967,,mg/L,0.5,0.0006,0.1308,0.0008,0.1301,0.1311,0.1311
BLANCO,0.0056,,mg/L,28.7,0.0002,0.0007,-0.0003,0.0006,0.001,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,0.0005,0.0001,-0.0001,-0.0002
H KCA PO,0.0343,,mg/L,9.1,0.0004,0.0045,0.0031,0.004,0.0046,0.0048
H KCA PO,0.0359,,mg/L,5.5,0.0003,0.0047,0.0028,0.0046,0.0045,0.005
H KCA PO,0.0348,,mg/L,6.8,0.0003,0.0045,0.0029,0.0043,0.0044,0.0049
PATRON,1.002,,mg/L,0.4,0.0005,0.1284,0.0008,0.1278,0.1289,0.1286
H KCA PO,0.0378,,mg/L,4.5,0.0002,0.0048,0.0018,0.0046,0.0051,0.0048
H KCA PO,0.037,,mg/L,3,0.0001,0.0047,0.0019,0.0048,0.0048,0.0046
PATRON,0.9939,,mg/L,0.6,0.0007,0.1274,0.0013,0.1281,0.1274,0.1266
BLANCO,0.0008,,mg/L,>100,0.0003,0.0001,-0.0003,-0.0002,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,65,0.0001,-0.0002,0.0005,0,-0.0002,-0.0002
M1 PO,0.0452,,mg/L,2.3,0.0001,0.0058,0.0029,0.0057,0.0059,0.0057
M2 PO,0.0473,,mg/L,6.5,0.0004,0.006,0.0026,0.0057,0.0065,0.0059
M3 PO,0.0434,,mg/L,5.5,0.0003,0.0055,0.0028,0.0052,0.0056,0.0058
M4 PO,0.0455,,mg/L,2.6,0.0001,0.0058,0.0025,0.0058,0.0059,0.0056
PATRON,1.0124,,mg/L,0.4,0.0005,0.1298,0.0015,0.1295,0.1303,0.1295
P KCA PO,0.0421,,mg/L,4.2,0.0002,0.0054,0.0022,0.0056,0.0052,0.0053
PATRON,1.0105,,mg/L,0.9,0.0012,0.1295,0.0013,0.1307,0.1296,0.1283
BLANCO,0.0009,,mg/L,>100,0.0002,0.0001,0.0006,0.0003,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,91.8,0.0002,0.0003,0.0001,0,0.0003,0.0005
CELDA 8,0.0252,,mg/L,4.5,0.0001,0.0032,0.0019,0.003,0.0033,0.0033
PATRON,1.0005,,mg/L,0.4,0.0005,0.1282,0.001,0.1287,0.1282,0.1278
BLANCO,0.0032,,mg/L,41.2,0.0002,0.0004,-0.0002,0.0003,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0003,0.0004,-0.0003,0.0006,0.0007
H KCA PE,0.0065,,mg/L,21.5,0.0002,0.0008,0.0016,0.001,0.0006,0.0009
H KCA PE,0.0046,,mg/L,26.8,0.0002,0.0006,0.002,0.0005,0.0005,0.0008
H KCA PE,0.0027,,mg/L,74,0.0003,0.0003,0.0021,0.0002,0.0002,0.0006
PATRON,1.0188,,mg/L,0.8,0.0011,0.1278,0.0012,0.1266,0.1286,0.1283
H KCA PE,-0.0012,,mg/L,>100,0.0005,-0.0002,0.0024,0.0004,-0.0005,-0.0003
H KCA PE,-0.0001,,mg/L,>100,0.0004,0,0.0022,0.0002,-0.0005,0.0003
PATRON,1.0191,,mg/L,1.5,0.0019,0.1279,0.001,0.1299,0.1277,0.1261
BLANCO,-0.0036,,mg/L,25.7,0.0001,-0.0005,0.0002,-0.0004,-0.0004,-0.0006
BLANCO REACTIVO,0,,mg/L,48.3,0.0002,0.0004,0.0001,0.0006,0.0004,0.0002
M1 PE,0.0038,,mg/L,99.7,0.0005,0.0005,0.0014,0.001,0.0003,0.0001
M2 PE,0.002,,mg/L,>100,0.0003,0.0002,0.0015,-0.0001,0.0003,0.0005
M3 PE,0.0017,,mg/L,>100,0.0003,0.0002,0.0015,0.0001,0.0005,0
M4 PE,0.0028,,mg/L,>100,0.0004,0.0004,0.0014,0.0002,0.0008,0
PATRON,1.017,,mg/L,1,0.0013,0.1276,0.0002,0.1287,0.1262,0.1279
P KCA PE,0.0017,,mg/L,>100,0.0003,0.0002,0.0016,0.0004,0.0004,-0.0002
PATRON,1.015,,mg/L,0.3,0.0004,0.1295,0.0011,0.1292,0.1299,0.1293
BLANCO,0.0024,,mg/L,>100,0.0003,0.0003,-0.0002,-0.0001,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,9.3,0.0001,0.0012,-0.0004,0.0012,0.0011,0.0013
ELY 1,0.0015,,mg/L,>100,0.0002,0.0002,0.0007,-0.0001,0.0004,0.0003
ELY 2,0.0012,,mg/L,>100,0.0004,0.0002,0.0008,0.0006,-0.0001,-0.0001
ELY 3,0.007,,mg/L,5.8,0.0001,0.0009,0.0003,0.0009,0.0009,0.0008
ELY 4,0.0022,,mg/L,>100,0.0004,0.0003,0.001,0.0003,-0.0002,0.0007
PATRON,1.0143,,mg/L,1.7,0.0023,0.1294,-0.0005,0.1313,0.13,0.1269
ELY P,0.0034,,mg/L,57.2,0.0002,0.0004,0.0007,0.0002,0.0006,0.0005
PATRON,1.0155,,mg/L,0.8,0.001,0.1296,-0.0004,0.129,0.1289,0.1308
BLANCO,-0.0013,,mg/L,>100,0.0004,-0.0002,-0.0012,-0.0004,0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,57.6,0.0005,0.0009,-0.0003,0.0004,0.0014,0.0009
