PATRON,5.0012,,mg/L,3.4,0.053,1,1,1,0.0514,0.0526,0.055
BLANCO,-0.0843,,mg/L,21.8,-0.0009,1,1,1,-0.0011,-0.0008,-0.0008
BLANCO REACTIVO,0,,mg/L,23,-0.0022,1,1,1,-0.0016,-0.0024,-0.0025
FASE 1,0.0521,,mg/L,18.3,0.0006,1,1,1,0.0007,0.0005,0.0005
FASE 2,0.0202,,mg/L,>100,0.0002,1,1,1,0.0001,0.0001,0.0005
FASE 3,0.0418,,mg/L,52,0.0004,1,1,1,0.0002,0.0006,0.0006
VSP NORTE,0.0411,,mg/L,14.3,0.0004,1,1,1,0.0005,0.0004,0.0004
CELDA 8.1,0.0288,,mg/L,81,0.0003,1,1,1,0.0006,0.0003,0.0001
CELDA 8.2,0.0413,,mg/L,16.3,0.0004,1,1,1,0.0005,0.0005,0.0004
CELDA 8.3,0.0636,,mg/L,45,0.0007,1,1,1,0.001,0.0005,0.0005
PATRON,5.0467,,mg/L,1,0.0535,1,1,1,0.0537,0.0538,0.0529
BLANCO,-0.0547,,mg/L,36.6,-0.0006,1,1,1,-0.0004,-0.0008,-0.0005
BLANCO REACTIVO,0,,mg/L,1.8,-0.0026,1,1,1,-0.0025,-0.0025,-0.0026
