PATRON,4.9755,,mg/L,0.8,0.0995,0.1004,0.0989,0.0992
BLANCO,-0.0004,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0003,0.0002
H,2.5514,,mg/L,0.2,0.0515,0.0514,0.0516,0.0514
C1,2.5922,,mg/L,1,0.0523,0.0517,0.0525,0.0526
C2,2.5981,,mg/L,0.7,0.0524,0.052,0.0526,0.0526
PATRON,4.9358,,mg/L,0.1,0.0987,0.0988,0.0986,0.0988
BLANCO,0,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,-0.0001,0.0001
C3,2.6062,,mg/L,0.8,0.0526,0.0525,0.053,0.0522
C4,2.6283,,mg/L,0.4,0.053,0.0531,0.0528,0.0532
T,2.5838,,mg/L,0.5,0.0521,0.052,0.0524,0.052
PATRON,4.914,,mg/L,0.1,0.0983,0.0984,0.0982,0.0983
BLANCO,-0.0021,,mg/L,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,80.9,-0.0001,-0.0001,-0.0002,0
ELY1,2.7646,,mg/L,0.4,0.0557,0.0558,0.0559,0.0555
ELY2,2.5396,,mg/L,0.3,0.0512,0.0511,0.0512,0.0514
ELY3,2.5724,,mg/L,0.9,0.0519,0.0515,0.0524,0.0518
PATRON,4.917,,mg/L,0.3,0.0984,0.098,0.0984,0.0986
BLANCO,-0.0003,,mg/L,>100,0,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,77.3,-0.0001,-0.0001,-0.0001,-0.0003
ELY4,2.3413,,mg/L,0.8,0.0473,0.0477,0.0472,0.047
ELY5,2.3772,,mg/L,0.3,0.048,0.048,0.0482,0.0479
PATRON,4.9416,,mg/L,0.4,0.0988,0.0987,0.0985,0.0993
BLANCO,0.0025,,mg/L,>100,0.0001,0,0.0002,0
BLANCO REACTIVO,0,,mg/L,56.3,-0.0002,-0.0002,-0.0001,-0.0001
