Analista,NR,,,,,,,,,,,,
Fecha de inicio,05/02/2026 12:11 p. m.  GMT: 05/02/2026 06:11 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA007890,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.4977,,mg/L,0.9,0.0183,-0.0012,,,,0.0184,0.0184,0.0181
,BLANCO,0.0114,,mg/L,39.7,0.0004,-0.0003,,,,0.0004,0.0002,0.0006
,BLANCO REACTIVO,0,,mg/L,40.5,0.001,0.0001,,,,0.001,0.0006,0.0014
,SA007890-001,0.1794,,mg/L,1.9,0.0284,-0.002,30.02,,,0.0281,0.0281,0.0291
,SA007890-002,0.1353,,mg/L,0.8,0.0214,-0.0018,30.01,,,0.0215,0.0215,0.0212
,SA007890-003,0.7285,,mg/L,1.1,0.1176,-0.0034,30.03,,,0.1181,0.1186,0.1162
,SA007890-004,0.1038,,mg/L,2.4,0.0164,-0.0022,30.01,,,0.016,0.0167,0.0165
,SA007890-005,0.1493,,mg/L,0.6,0.0236,-0.0024,30.03,,,0.0237,0.0238,0.0235
,PATRON,0.4943,,mg/L,1.8,0.0182,-0.0015,,,,0.0181,0.0186,0.0179
,SA007890-006,0.1738,,mg/L,1.9,0.0275,-0.002,30.01,,,0.0273,0.0271,0.0282
,SA007890-007,0.1646,,mg/L,2.5,0.0261,-0.003,30.02,,,0.0268,0.0257,0.0257
,SA007890-008,0.1533,,mg/L,2.1,0.0243,-0.0038,30,,,0.0238,0.0248,0.0242
,SA007890-009,0.114,,mg/L,1.9,0.018,-0.0036,30.03,,,0.0178,0.0184,0.0178
,SA007890-010,0.004,,mg/L,85.6,0.0006,-0.0006,3,,,0.0001,0.0007,0.0011
,PATRON,0.5082,,mg/L,2,0.0187,-0.0028,,,,0.0184,0.0186,0.0191
,BLANCO,0.0068,,mg/L,79.6,0.0002,-0.0011,,,,0,0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,7.3,0.0025,0.0004,,,,0.0027,0.0024,0.0026
,SA007890-011,0.2279,,mg/L,1.5,0.0362,-0.0016,30.03,,,0.0356,0.0366,0.0365
,SA007890-012,0.0082,,mg/L,34.1,0.0013,-0.0017,30.01,,,0.0008,0.0013,0.0017
