PATRON,5.0219,,mg/L,1.8,0.0508,0.0518,0.0502,0.0503
BLANCO,-0.005,,mg/L,>100,-0.0001,-0.0003,0,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,-0.0001,0.0001
CANAL,-0.0638,,mg/L,9.2,-0.0007,-0.0007,-0.0006,-0.0007
FASE 1,-0.0249,,mg/L,45.6,-0.0003,-0.0002,-0.0004,-0.0001
FASE 2,-0.0452,,mg/L,20,-0.0005,-0.0006,-0.0004,-0.0004
FASE 3,-0.0293,,mg/L,45.6,-0.0003,-0.0004,-0.0004,-0.0001
VSP NORTE,-0.0805,,mg/L,30.3,-0.0008,-0.001,-0.0009,-0.0005
CELDA 8.1,-0.04,,mg/L,32.2,-0.0004,-0.0005,-0.0003,-0.0004
CELDA 8.2,-0.0389,,mg/L,40.8,-0.0004,-0.0004,-0.0005,-0.0002
CELDA 8.3,0.3169,,mg/L,5.5,0.0032,0.0034,0.0033,0.0031
PATRON,4.9627,,mg/L,0.7,0.0502,0.0502,0.0506,0.0498
BLANCO,-0.0616,,mg/L,23.6,-0.0006,-0.0005,-0.0006,-0.0008
BLANCO REACTIVO,0,,mg/L,31,-0.0005,-0.0003,-0.0005,-0.0006
