PATRON,4.8427,,mg/L,0.6,0.0479,0.048,0.0481,0.0475
BLANCO,-0.0015,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,33.9,-0.0001,-0.0001,-0.0002,-0.0001
FASE 1,0.0062,,mg/L,60.6,0.0001,0.0001,0,0.0001
FASE 2,0.0085,,mg/L,71.4,0.0001,0,0.0001,0.0001
FASE 3,0.0226,,mg/L,17.3,0.0002,0.0002,0.0002,0.0003
VSP NORTE,0.0147,,mg/L,37.2,0.0001,0.0001,0.0002,0.0001
CELDA 8.1,0.0538,,mg/L,11.2,0.0005,0.0005,0.0006,0.0005
CELDA 8.2,0.0339,,mg/L,0.8,0.0003,0.0003,0.0003,0.0003
CELDA 8.3,0.085,,mg/L,9.7,0.0009,0.0008,0.0008,0.001
PATRON,4.9245,,mg/L,0.1,0.0464,0.0464,0.0465,0.0464
BLANCO,0.0072,,mg/L,92,0.0001,0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,40.7,-0.0002,-0.0001,-0.0002,-0.0001
