PATRON,0.1987,,mg/L,0.8,0.0087,-0.0013,1,1,1,0.0087,0.0087,0.0088
BLANCO,0.0049,,mg/L,>100,-0.0001,-0.0004,1,1,1,-0.0003,0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,82,-0.0017,0.0016,1,1,1,-0.0026,-0.0023,-0.0001
CELDA 8,0.0352,,mg/L,71.6,0.0013,0.0043,1,1,1,0.0015,0.0003,0.0021
CANAL,0.0224,,mg/L,47.7,0.0007,0.0036,1,1,1,0.0007,0.0011,0.0004
FASE 1,0.0505,,mg/L,16.5,0.002,0.0036,1,1,1,0.0018,0.0024,0.0018
PATRON,0.2116,,mg/L,7.5,0.0093,-0.0001,1,1,1,0.0092,0.0086,0.01
FASE 2,0.0606,,mg/L,10.2,0.0024,0.0038,1,1,1,0.0022,0.0025,0.0027
FASE 3,0.0303,,mg/L,73.1,0.0011,0.0044,1,1,1,0.0014,0.0002,0.0016
PATRON,0.184,,mg/L,3.4,0.0081,0.0029,1,1,1,0.0083,0.0082,0.0077
BLANCO,-0.0102,,mg/L,21.2,-0.0008,0.0038,1,1,1,-0.0006,-0.0009,-0.0007
BLANCO REACTIVO,0,,mg/L,9.6,-0.0016,0.0014,1,1,1,-0.0017,-0.0014,-0.0016
VSP NORTE,0.0301,,mg/L,>100,0.0011,0.0066,1,1,1,0.0011,-0.0002,0.0023
CELDA 8.1,0.0077,,mg/L,>100,0,0.0064,1,1,1,0.0007,-0.0003,-0.0002
CELDA 8.2,-0.0007,,mg/L,>100,-0.0003,0.0068,1,1,1,-0.0002,-0.0009,0.0001
CELDA 8.3,-0.0006,,mg/L,>100,-0.0003,0.0078,1,1,1,-0.0005,-0.001,0.0005
PATRON,0.1969,,mg/L,7.2,0.0086,0.002,1,1,1,0.0093,0.008,0.0086
S. RICA,0.0193,,mg/L,49.5,0.0006,0.0063,1,1,1,0.0006,0.0008,0.0003
PATRON,0.1833,,mg/L,4.2,0.008,0.0023,1,1,1,0.0079,0.0084,0.0078
BLANCO,-0.0081,,mg/L,57.7,-0.0007,0.0032,1,1,1,-0.0004,-0.0011,-0.0005
BLANCO REACTIVO,0,,mg/L,5.6,-0.0018,0.0012,1,1,1,-0.0017,-0.0019,-0.0018
TRITURADORA,0.0126,,mg/L,>100,0.0003,0.0067,1,1,1,0.0002,-0.0001,0.0006
VICTORIA,0.0278,,mg/L,34.8,0.001,0.006,1,1,1,0.0012,0.0006,0.0011
CELDA 1,0.0062,,mg/L,>100,0,0.0069,1,1,1,0.0003,-0.0004,0.0001
CELDA 2,0.017,,mg/L,>100,0.0005,0.0066,1,1,1,0.0005,-0.0001,0.001
CELDA 3,0.0139,,mg/L,>100,0.0003,0.0067,1,1,1,-0.0002,0.0007,0.0005
CELDA 4A,-0.005,,mg/L,74.1,-0.0005,0.0075,1,1,1,-0.001,-0.0002,-0.0004
CELDA 4B,0.0191,,mg/L,>100,0.0006,0.0071,1,1,1,0.0014,0,0.0003
CELDA 5A,0.0385,,mg/L,42.1,0.0014,0.0062,1,1,1,0.0008,0.0017,0.0019
CELDA 5B,0.0182,,mg/L,>100,0.0005,0.0061,1,1,1,0.0009,0.0009,-0.0002
PATRON,0.1843,,mg/L,1.9,0.0081,0.0023,1,1,1,0.0081,0.0079,0.0082
BLANCO,0.0021,,mg/L,91.4,-0.0002,0.0031,1,1,1,0,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,15.9,-0.0014,0.0005,1,1,1,-0.0015,-0.0015,-0.0011
