PATRON,0.0456,,mg/L,3.4,0.0022,-0.0015,0.0021,0.0023,0.0022
BLANCO,0.0048,,mg/L,>100,0,-0.0001,-0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,37.5,-0.0003,0,-0.0003,-0.0002,-0.0004
H KCA PO,0.0279,,mg/L,34.9,0.001,0.0004,0.0013,0.0006,0.0011
H KCA PO,0.0279,,mg/L,11.7,0.0012,0.0002,0.0012,0.0013,0.001
H KCA PO,0.0279,,mg/L,16.3,0.0012,0,0.0014,0.001,0.0012
PATRON,0.0535,,mg/L,7.1,0.0026,-0.0021,0.0028,0.0024,0.0027
H KCA PO,0.0279,,mg/L,7.6,0.0011,0,0.0012,0.0011,0.001
H KCA PO,0.0279,,mg/L,12.2,0.0011,-0.0002,0.0012,0.001,0.0012
PATRON,0.0473,,mg/L,5,0.0023,-0.002,0.0022,0.0023,0.0024
BLANCO,0.0034,,mg/L,>100,-0.0001,-0.0005,0,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,19.9,-0.0003,-0.0005,-0.0003,-0.0003,-0.0002
M1 PO,0.0127,,mg/L,51.4,0.0004,0.0017,0.0005,0.0005,0.0002
M2 PO,0.0123,,mg/L,88.6,0.0004,0.0015,0.0003,0.0007,0.0001
M3 PO,0.0051,,mg/L,>100,0,0.0015,0.0001,-0.0001,-0.0001
M4 PO,0.0027,,mg/L,81.3,-0.0002,0.0014,-0.0003,-0.0001,-0.0001
PATRON,0.051,,mg/L,7.7,0.0025,-0.002,0.0023,0.0027,0.0024
P KCA PO,0.0006,,mg/L,90.3,-0.0003,0.0016,-0.0006,0,-0.0002
PATRON,0.0474,,mg/L,4.3,0.0023,-0.002,0.0024,0.0023,0.0022
BLANCO,-0.0048,,mg/L,4,-0.0006,-0.0003,-0.0006,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,20.4,-0.0006,-0.0003,-0.0007,-0.0005,-0.0006
CELDA 8,0.0189,,mg/L,48.3,0.0007,0.0018,0.0003,0.001,0.0008
PATRON,0.054,,mg/L,5,0.0027,-0.0021,0.0026,0.0026,0.0028
BLANCO,0.0075,,mg/L,>100,0.0001,-0.0002,0,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,62.7,-0.0003,-0.0008,-0.0001,-0.0004,-0.0004
H KCA PE,0.015,,mg/L,2.8,0.0004,0.0011,0.0004,0.0004,0.0004
H KCA PE,0.015,,mg/L,20.4,0.0004,0.0009,0.0003,0.0004,0.0004
H KCA PE,0.015,,mg/L,84.2,0.0003,0.0008,0.0005,0.0001,0.0002
PATRON,0.0488,,mg/L,5.5,0.0024,-0.0022,0.0023,0.0023,0.0025
H KCA PE,0.015,,mg/L,21,0.0005,0.001,0.0006,0.0004,0.0005
H KCA PE,0.015,,mg/L,87.9,0.0002,0.0009,0.0002,0.0005,0
PATRON,0.0523,,mg/L,2,0.0026,-0.0025,0.0025,0.0026,0.0026
BLANCO,0.0017,,mg/L,50.9,-0.0002,-0.0005,-0.0003,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,24.5,0.0006,-0.0022,0.0004,0.0007,0.0006
M1 PE,0.0083,,mg/L,>100,0.0001,0.002,-0.0001,0.0004,0.0001
M2 PE,0.0069,,mg/L,>100,0.0001,0.0017,0.0002,0.0003,-0.0003
M3 PE,0.0069,,mg/L,>100,0.0001,0.0014,0,-0.0001,0.0002
M4 PE,0.0071,,mg/L,>100,0.0001,0.0009,0.0001,-0.0001,0.0002
PATRON,0.0512,,mg/L,3.3,0.0025,-0.0046,0.0024,0.0026,0.0026
P KCA PE,0.0039,,mg/L,>100,-0.0001,0,0,0,-0.0003
PATRON,0.0498,,mg/L,5,0.0024,-0.0043,0.0023,0.0026,0.0024
BLANCO,0.0039,,mg/L,68.4,-0.0001,-0.0028,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,55.6,0.0005,-0.0021,0.0002,0.0007,0.0004
ELY 1,0.0099,,mg/L,22.9,0.0002,0.0002,0.0002,0.0002,0.0003
ELY 2,0.005,,mg/L,>100,0,0.0001,0.0001,-0.0002,0
ELY 3,0.0057,,mg/L,>100,0,0,0.0003,-0.0002,-0.0002
ELY 4,0.0062,,mg/L,>100,0,-0.0002,-0.0002,0,0.0003
PATRON,0.0528,,mg/L,6.7,0.0026,-0.0045,0.0024,0.0027,0.0026
ELY P,0.0049,,mg/L,>100,0,0.0001,-0.0003,0.0001,0.0001
PATRON,0.0504,,mg/L,6.3,0.0025,-0.0043,0.0023,0.0026,0.0024
BLANCO,0.0053,,mg/L,>100,0,-0.0029,-0.0004,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,12.7,0.0007,-0.0021,0.0006,0.0008,0.0007
