PATRON,4.8903,,mg/L,0.9,0.0538,1,1,1,0.0533,0.0542,0.0541
BLANCO,0.0019,,mg/L,>100,0,1,1,1,0,0,0
BLANCO REACTIVO,0,,mg/L,57.5,0.0002,1,1,1,0.0001,0.0002,0.0002
CANAL,0.0154,,mg/L,32.2,0.0002,1,1,1,0.0002,0.0002,0.0001
FASE 1,0.0126,,mg/L,53.8,0.0001,1,1,1,0.0002,0.0001,0.0002
FASE 2,0.0217,,mg/L,26.1,0.0002,1,1,1,0.0002,0.0003,0.0003
FASE 3,0.0268,,mg/L,67.7,0.0003,1,1,1,0.0002,0.0005,0.0002
VSP NORTE,0.0175,,mg/L,58.5,0.0002,1,1,1,0.0003,0.0001,0.0002
CELDA 8.1,0.0313,,mg/L,5.1,0.0004,1,1,1,0.0004,0.0003,0.0003
CELDA 8.2,0.0185,,mg/L,36.8,0.0002,1,1,1,0.0001,0.0003,0.0002
CELDA 8.3,0.2117,,mg/L,3.2,0.0024,1,1,1,0.0023,0.0024,0.0025
PATRON,4.8239,,mg/L,0.2,0.051,1,1,1,0.0509,0.0511,0.0509
BLANCO,0.0355,,mg/L,24.8,0.0004,1,1,1,0.0004,0.0003,0.0005
BLANCO REACTIVO,0,,mg/L,9.8,0.0013,1,1,1,0.0013,0.0012,0.0014
