PATRON,4.8773,,mg/L,0.2,0.0518,1,1,1,0.0519,0.0517,0.0518
BLANCO,0.0518,,mg/L,37.2,0.0006,1,1,1,0.0007,0.0006,0.0003
BLANCO REACTIVO,0,,mg/L,9.6,0.0013,1,1,1,0.0013,0.0013,0.0011
FASE 1,0.0241,,mg/L,>100,0.0003,1,1,1,0,0.0006,0.0002
PATRON,4.8896,,mg/L,0.5,0.0519,1,1,1,0.0516,0.052,0.0521
FASE 2,0.0604,,mg/L,22.4,0.0007,1,1,1,0.0008,0.0005,0.0007
FASE 3,0.0786,,mg/L,7.9,0.0009,1,1,1,0.0008,0.0009,0.0008
PATRON,4.9835,,mg/L,0.5,0.0529,1,1,1,0.0527,0.0528,0.0532
BLANCO,0.0502,,mg/L,22,0.0005,1,1,1,0.0007,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,4.6,0.0021,1,1,1,0.0022,0.0022,0.002
VSP NORTE,0.0196,,mg/L,>100,0.0002,1,1,1,-0.0001,0.0004,0.0004
CELDA 8.1,0.0235,,mg/L,24.3,0.0003,1,1,1,0.0002,0.0002,0.0003
CELDA 8.2,0.0695,,mg/L,34,0.0008,1,1,1,0.0007,0.001,0.0005
CELDA 8.3,4.7638,,mg/L,0.8,0.0506,1,1,1,0.0502,0.051,0.0507
PATRON,4.8668,,mg/L,1.1,0.0517,1,1,1,0.0516,0.0523,0.0512
BLANCO,0.0416,,mg/L,32.7,0.0005,1,1,1,0.0003,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,7.2,0.0026,1,1,1,0.0028,0.0025,0.0024
