PATRON,5.0332,,mg/L,0.3,0.0539,0.0537,0.0541,0.0539
BLANCO,-0.0746,,mg/L,14.1,-0.0008,-0.0007,-0.0008,-0.0009
BLANCO REACTIVO,0,,mg/L,8.4,-0.0018,-0.0018,-0.0017,-0.002
FASE 1,0.0651,,mg/L,9.4,0.0007,0.0006,0.0007,0.0008
FASE 2,0.0728,,mg/L,7.9,0.0008,0.0009,0.0007,0.0008
FASE 3,0.0762,,mg/L,16,0.0008,0.0007,0.0008,0.001
VSP NORTE,0.0584,,mg/L,6.8,0.0006,0.0007,0.0006,0.0006
CELDA 8.1,0.0517,,mg/L,7.1,0.0006,0.0005,0.0005,0.0006
CELDA 8.2,0.0402,,mg/L,24.4,0.0004,0.0005,0.0003,0.0005
CELDA 8.3,0.1295,,mg/L,9.5,0.0014,0.0014,0.0016,0.0013
PATRON,4.9833,,mg/L,0.5,0.0534,0.0531,0.0536,0.0535
BLANCO,0.0292,,mg/L,32.7,0.0003,0.0004,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,-0.0001
