Analista,ACG,,,,,,,,
Fecha de inicio,20/04/2023 08:56 a. m.  GMT: 20/04/2023 02:56 p. m.,,,,,,,,
Hoja de trabajo,SA0001000_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0156,,mg/L,0.4,0.1216,0.1219,0.121,0.1217
,BLANCO,-0.0022,,mg/L,12.6,-0.0003,-0.0003,-0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,5.9,-0.0011,-0.0012,-0.0011,-0.0011
,SA001000-001,2.6856,,mg/L,0.4,0.0136,0.0137,0.0137,0.0136
,SA001000-002,2.6662,,mg/L,0.9,0.0133,0.0133,0.0132,0.0134
,SA001000-003,3.2954,,mg/L,0.8,0.0162,0.0163,0.0161,0.0163
,SA001000-004,-0.0219,,mg/L,97.1,-0.0001,-0.0002,0,-0.0001
,SA001000-005,22.3662,,mg/L,1.3,0.1097,0.1098,0.1082,0.111
,PATRON,1.0156,,mg/L,0.7,0.1216,0.1225,0.1209,0.1213
,SA001000-006,22.7303,,mg/L,0.8,0.1097,0.1087,0.1101,0.1103
,SA001000-007,24.1092,,mg/L,0.7,0.1192,0.1197,0.1182,0.1197
,SA001000-008,4.7392,,mg/L,0.6,0.0239,0.024,0.0238,0.0239
,SA001000-009,4.3978,,mg/L,0.6,0.0216,0.0216,0.0215,0.0218
,SA001000-010,3.5153,,mg/L,1.1,0.0174,0.0172,0.0175,0.0176
,PATRON,1.0159,,mg/L,0.6,0.1216,0.1216,0.1223,0.1209
,BLANCO,-0.0052,,mg/L,13.7,-0.0006,-0.0007,-0.0006,-0.0006
,BLANCO REACTIVO,0,,mg/L,6,-0.0018,-0.0019,-0.0017,-0.0019
,SA001000-011,6.9307,,mg/L,0.6,0.0343,0.034,0.0344,0.0344
,SA001000-012,7.0232,,mg/L,0.2,0.0352,0.0351,0.0353,0.0352
,SA001000-013,0.135,,mg/L,5.4,0.0017,0.0017,0.0018,0.0016
,SA001000-014,3.3128,,mg/L,0.9,0.0165,0.0164,0.0164,0.0167
,SA001000-015,13.0987,,mg/L,0.9,0.0655,0.0661,0.0655,0.065
,PATRON,1.0095,,mg/L,0.6,0.1208,0.1209,0.1215,0.1201
,SA001000-016,5.3602,,mg/L,1.4,0.0267,0.0271,0.0265,0.0264
,SA001000-017,0.9247,,mg/L,2.1,0.0045,0.0045,0.0047,0.0045
,SA001000-018,0.9144,,mg/L,1.8,0.0046,0.0045,0.0045,0.0047
,SA001000-019,0.9318,,mg/L,1.1,0.0048,0.0048,0.0047,0.0048
,SA001000-020,0.9386,,mg/L,3.9,0.0048,0.0046,0.0048,0.0049
,PATRON,1.0062,,mg/L,0.2,0.1205,0.1205,0.1207,0.1202
,BLANCO,-0.0021,,mg/L,63.2,-0.0003,-0.0004,-0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,5.9,-0.0021,-0.002,-0.0021,-0.0022
,SA001000-021,24.5822,,mg/L,0.8,0.121,0.1208,0.1202,0.1221
,PATRON,1.003,,mg/L,0.8,0.1201,0.1208,0.119,0.1204
,BLANCO,-0.0003,,mg/L,>100,0,0.0001,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,12.5,-0.0024,-0.002,-0.0026,-0.0024
