PATRON,4.8611,,mg/L,0.3,0.0515,0.0515,0.0516,0.0513
BLANCO,0.0113,,mg/L,64.1,0.0001,0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0.0003,-0.0001
FASE 1,0.0162,,mg/L,55.9,0.0002,0.0001,0.0003,0.0001
FASE 2,0.0224,,mg/L,49.1,0.0002,0.0002,0.0004,0.0002
FASE 3,0.0194,,mg/L,52.7,0.0002,0.0001,0.0002,0.0003
VSP NORTE,0.0334,,mg/L,16.4,0.0004,0.0004,0.0003,0.0003
CELDA 8.1,0.0272,,mg/L,12.3,0.0003,0.0003,0.0003,0.0003
CELDA 8.2,0.0172,,mg/L,66.7,0.0002,0.0001,0.0003,0.0001
CELDA 8.3,0.0504,,mg/L,29,0.0005,0.0005,0.0005,0.0007
