Analista,JS,,,,,,,,
Fecha de inicio,12:56 a. m. 01/02/2026  GMT: 06:56 a. m. 01/02/2026,,,,,,,,
Hoja de trabajo,SA007829,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.52,,mg/L,1,3.8,0.0168,-0.0012,
,BLANCO,-0.0025,,mg/L,1,>100,-0.0001,0.0002,
,BLANCO REACTIVO,0,,mg/L,1,55,0.0006,-0.0013,
,SA007829-001,0.1349,,mg/L,1,2.6,0.0187,-0.0018,30
,SA007829-002,0.0717,,mg/L,1,1.1,0.0099,-0.0016,3
,SA007829-003,0.084,,mg/L,1,1.7,0.0116,-0.0019,30
,SA007829-004,0.0848,,mg/L,1,3.8,0.0118,-0.002,30
,SA007829-005,0.2166,,mg/L,1,1.9,0.03,-0.002,30
,PATRON,0.5135,,mg/L,1,1.5,0.0166,-0.0013,
,SA007829-006,0.2036,,mg/L,1,1.4,0.0282,-0.0012,30
,SA007829-007,0.0009,,mg/L,1,>100,0.0001,-0.0014,30
,SA007829-008,0.2674,,mg/L,1,1.9,0.0371,-0.002,30
,SA007829-009,0.1517,,mg/L,1,1.1,0.021,-0.002,3
,SA007829-010,0.1053,,mg/L,1,2.9,0.0146,-0.0015,30
,PATRON,0.5218,,mg/L,1,2,0.0169,-0.0013,
,BLANCO,-0.0028,,mg/L,1,27.5,-0.0001,-0.0016,
,BLANCO REACTIVO,0,,mg/L,1,35.8,0.0008,-0.0008,
,SA007829-011,0.0912,,mg/L,1,4.2,0.0126,-0.0018,30
,SA007829-012,0.1136,,mg/L,1,6.5,0.0157,-0.0018,30
,SA007829-013,0.0335,,mg/L,1,11.3,0.0046,-0.0019,30
,SA007829-014,0.0375,,mg/L,1,6.1,0.0052,-0.0024,30
,SA007829-015,0.0786,,mg/L,1,5.9,0.0109,-0.0014,3
,PATRON,0.5183,,mg/L,1,3.2,0.0168,-0.0018,
,SA007829-016,0.3699,,mg/L,1,1,0.0514,-0.0018,30
,SA007829-017,0.1183,,mg/L,1,5.7,0.0164,-0.0026,30
,SA007829-018,0.3158,,mg/L,1,1,0.0438,-0.0025,30
,SA007829-019,0.1039,,mg/L,1,0.4,0.0144,-0.0024,30
,SA007829-020,0.0981,,mg/L,1,2.7,0.0136,-0.0019,30
,PATRON,0.4946,,mg/L,1,1.6,0.016,-0.0014,
,BLANCO,0.0075,,mg/L,1,>100,0.0002,-0.0028,
,BLANCO REACTIVO,0,,mg/L,1,39.3,0.0013,-0.0017,
,SA007829-021,0.1889,,mg/L,1,2.2,0.0262,-0.0016,30
,SA007829-022,0.0097,,mg/L,1,41,0.0013,-0.0009,30
,SA007829-023,0.3575,,mg/L,1,1.4,0.0496,-0.0016,30
,SA007829-024,0.2922,,mg/L,1,0.7,0.0405,-0.0019,30
,SA007829-025,0.0105,,mg/L,1,35.7,0.0015,-0.0016,3
,PATRON,0.5065,,mg/L,1,6,0.0164,-0.0021,
,SA007829-026,0.2961,,mg/L,1,1,0.0411,-0.0031,30
,SA007829-027,0.4041,,mg/L,1,1.3,0.0561,-0.0033,30
,SA007829-028,0.2482,,mg/L,1,1.2,0.0344,-0.003,30
,SA007829-029,0.115,,mg/L,1,5.9,0.016,-0.0035,30.01
,SA007829-030,0.7422,,mg/L,1,2.1,0.0956,-0.0022,30
,PATRON,0.5022,,mg/L,1,5.5,0.0162,-0.0023,
,BLANCO,-0.0133,,mg/L,1,99.1,-0.0004,-0.0031,
,BLANCO REACTIVO,0,,mg/L,1,4,0.0013,-0.0021,
,SA007829-031,0.1016,,mg/L,1,2.6,0.013,-0.0036,3
,SA007829-032,0.6077,,mg/L,1,0.9,0.0781,-0.0017,30
,PATRON,0.5214,,mg/L,1,1.4,0.0156,-0.0024,
,BLANCO,0.0096,,mg/L,1,44.4,0.0003,-0.0033,
,BLANCO REACTIVO,0,,mg/L,1,67.7,0.0012,-0.0016,
