PATRON,4.8979,,mg/L,1,0.0479,1,1,1,0.0482,0.0481,0.0473
BLANCO,-0.0466,,mg/L,40.6,-0.0005,1,1,1,-0.0004,-0.0003,-0.0007
BLANCO REACTIVO,0,,mg/L,2.7,-0.0021,1,1,1,-0.0021,-0.0022,-0.0021
FASE 1,0.0309,,mg/L,25.4,0.0003,1,1,1,0.0003,0.0004,0.0002
FASE 2,0.0228,,mg/L,37.7,0.0002,1,1,1,0.0001,0.0002,0.0003
FASE 3,0.0247,,mg/L,75.9,0.0002,1,1,1,0.0001,0.0004,0.0003
VSP NORTE,0.0365,,mg/L,50.1,0.0004,1,1,1,0.0005,0.0002,0.0004
CELDA 8.1,0.0043,,mg/L,>100,0,1,1,1,0,-0.0001,0.0002
CELDA 8.2,0.0189,,mg/L,79.5,0.0002,1,1,1,0.0003,0.0002,0
CELDA 8.3,0.0762,,mg/L,22.6,0.0008,1,1,1,0.001,0.0007,0.0007
PATRON,4.9098,,mg/L,0.6,0.048,1,1,1,0.0483,0.048,0.0477
BLANCO,-0.054,,mg/L,13.9,-0.0005,1,1,1,-0.0005,-0.0005,-0.0006
BLANCO REACTIVO,0,,mg/L,8.7,-0.0028,1,1,1,-0.003,-0.0027,-0.0026
