Analista,MA,,,,,,,,
Fecha de inicio,10:07 a. m. 22/02/2026  GMT: 04:07 p. m. 22/02/2026,,,,,,,,
Hoja de trabajo,SA008066,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5123,,mg/L,1,1.5,0.017,-0.0048,
,BLANCO,0.0044,,mg/L,1,>100,0.0001,-0.0014,
,BLANCO REACTIVO,0,,mg/L,1,18.8,-0.0006,-0.0012,
,SA008066-001,0.1342,,mg/L,1,2.6,0.0191,-0.0039,30.02
,SA008066-002,0.1372,,mg/L,1,5.6,0.0208,-0.0035,30
,SA008066-003,0.1045,,mg/L,1,7.1,0.0148,-0.0033,30.01
,SA008066-004,0.1598,,mg/L,1,1,0.0227,-0.0031,30.03
,SA008066-005,0.1616,,mg/L,1,2.6,0.023,-0.0027,30
,PATRON,0.518,,mg/L,1,4.2,0.0171,-0.005,
,SA008066-006,0.1923,,mg/L,1,5.1,0.0274,-0.0032,30.03
,SA008066-007,0.2779,,mg/L,1,1.1,0.0398,-0.0026,30
,SA008066-008,0.159,,mg/L,1,1.4,0.0226,-0.0017,30.01
,SA008066-009,0.0074,,mg/L,1,6.3,0.001,-0.0025,3
,SA008066-010,0.1456,,mg/L,1,4.9,0.0207,-0.0022,30.02
,PATRON,0.5083,,mg/L,1,2.6,0.0174,-0.0047,
,BLANCO,-0.0062,,mg/L,1,>100,-0.0002,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,48.9,0.0009,0,
,SA008066-011,0.2859,,mg/L,1,6,0.0421,-0.0023,30
,SA008066-012,0.077,,mg/L,1,1.9,0.0113,-0.0007,30
,SA008066-013,0.0008,,mg/L,1,>100,0.0001,-0.0014,30.03
,SA008066-014,0.4391,,mg/L,1,0.7,0.0647,-0.0014,30.01
,SA008066-015,0.1794,,mg/L,1,1.3,0.0264,-0.0017,30
,PATRON,0.5173,,mg/L,1,1.9,0.0177,-0.004,
,SA008066-016,0.1043,,mg/L,1,6.5,0.0153,-0.0008,30.01
,SA008066-017,0.3193,,mg/L,1,2.5,0.047,-0.0022,30
,SA008066-018,0.3842,,mg/L,1,3.2,0.0566,-0.0026,30
,SA008066-019,0.2656,,mg/L,1,1,0.0391,-0.0026,30.03
,SA008066-020,0.2564,,mg/L,1,3.7,0.0377,-0.002,30
,PATRON,0.519,,mg/L,1,1.4,0.0178,-0.0041,
,BLANCO,0.0024,,mg/L,1,>100,0.0001,0.0002,
,BLANCO REACTIVO,0,,mg/L,1,34,0.0012,-0.0017,
,SA008066-021,0.111,,mg/L,1,8,0.0163,-0.0002,30.02
,SA008066-022,0.1238,,mg/L,1,1.5,0.0182,-0.0005,30.03
,SA008066-023,0.1535,,mg/L,1,2.4,0.0226,-0.0005,30.03
,SA008066-024,0.2198,,mg/L,1,1.4,0.0323,-0.0011,30
,SA008066-025,0.154,,mg/L,1,3.5,0.0226,-0.001,30.01
,PATRON,0.485,,mg/L,1,4,0.0171,-0.0063,
,SA008066-026,0.4859,,mg/L,1,4.2,0.0739,-0.0006,30
,SA008066-027,0.114,,mg/L,1,4.6,0.0172,-0.0032,30
,SA008066-028,0.066,,mg/L,1,1.4,0.0099,-0.0035,30
,SA008066-029,0.1673,,mg/L,1,3.7,0.0253,-0.0047,30
,SA008066-030,0.1191,,mg/L,1,4.3,0.018,-0.0044,30.01
,PATRON,0.4913,,mg/L,1,4.9,0.0174,-0.0044,
,BLANCO,0.0149,,mg/L,1,56.5,0.0005,-0.0015,
,BLANCO REACTIVO,0,,mg/L,1,64.6,0.0006,-0.0008,
,SA008066-031,0.1597,,mg/L,1,2,0.0242,-0.0036,30.01
,SA008066-032,0.2305,,mg/L,1,0.8,0.0349,-0.0037,30.02
,PATRON,0.5069,,mg/L,1,1.6,0.0179,-0.0062,
,BLANCO,0.0006,,mg/L,1,>100,0,-0.0026,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0003,-0.0021,
