PATRON,4.8832,,mg/L,1.3,0.049,1,1,1,0.0492,0.0483,0.0495
BLANCO,-0.0661,,mg/L,29.6,-0.0007,1,1,1,-0.0009,-0.0005,-0.0007
BLANCO REACTIVO,0,,mg/L,5.5,-0.0018,1,1,1,-0.0018,-0.0019,-0.0017
FASE 1,0.0065,,mg/L,>100,0.0001,1,1,1,0,0,0.0002
FASE 2,0.0194,,mg/L,>100,0.0002,1,1,1,-0.0001,0.0002,0.0005
FASE 3,0.0063,,mg/L,>100,0.0001,1,1,1,0,0.0003,-0.0001
VSP NORTE,0.0125,,mg/L,67.5,0.0001,1,1,1,0.0001,0.0002,0.0001
CELDA 8.1,0.0089,,mg/L,>100,0.0001,1,1,1,0,0.0002,0
CELDA 8.2,0.0038,,mg/L,>100,0,1,1,1,0.0003,0,-0.0001
CELDA 8.3,0.0475,,mg/L,46,0.0005,1,1,1,0.0002,0.0007,0.0005
PATRON,4.9133,,mg/L,0.3,0.0493,1,1,1,0.0493,0.0492,0.0495
BLANCO,-0.0167,,mg/L,>100,-0.0002,1,1,1,-0.0002,-0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,1.7,-0.0021,1,1,1,-0.0021,-0.0022,-0.0021
