PATRON,4.996,,mg/L,0.9,0.0978,0.0975,0.0972,0.0988
BLANCO,-0.0092,,mg/L,82.4,-0.0002,0,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,45.6,-0.0003,-0.0004,-0.0003,-0.0001
H,3.8956,,mg/L,0.5,0.0764,0.0761,0.0764,0.0769
C1,3.9656,,mg/L,1.1,0.0778,0.0782,0.0784,0.0768
C2,3.8816,,mg/L,0.6,0.0762,0.0759,0.0767,0.0758
PATRON,5.0079,,mg/L,2.7,0.0981,0.097,0.0961,0.101
BLANCO,-0.003,,mg/L,>100,-0.0001,0,0,-0.0002
BLANCO REACTIVO,0,,mg/L,40.2,-0.0004,-0.0005,-0.0005,-0.0002
C3,3.8165,,mg/L,0.7,0.0749,0.0743,0.0754,0.0749
C4,3.8443,,mg/L,1,0.0754,0.0752,0.0748,0.0763
T,3.7978,,mg/L,0.3,0.0745,0.0743,0.0748,0.0745
PATRON,5.0765,,mg/L,0.8,0.0994,0.0994,0.1001,0.0986
BLANCO,0.0054,,mg/L,>100,0.0001,0.0003,0,0.0001
BLANCO REACTIVO,0,,mg/L,5.5,-0.0005,-0.0005,-0.0005,-0.0006
DP1,2.9699,,mg/L,0,0.0584,0.0583,0.0584,0.0583
DP2,0.5962,,mg/L,2.1,0.0118,0.0118,0.0115,0.012
DP3,0.2961,,mg/L,2.3,0.0058,0.0058,0.0058,0.006
PATRON,4.9423,,mg/L,2,0.0968,0.0968,0.0949,0.0987
BLANCO,-0.0113,,mg/L,75.3,-0.0002,-0.0001,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,23.1,-0.0003,-0.0003,-0.0004,-0.0003
DP4,1.2201,,mg/L,0.6,0.024,0.0242,0.0239,0.024
DP5,0.1406,,mg/L,4.4,0.0028,0.0029,0.0026,0.0028
DP6,16.6718,,mg/L,0.9,0.3157,0.3124,0.3176,0.3171
PATRON,5.0222,,mg/L,0.4,0.0983,0.0979,0.0984,0.0986
BLANCO,-0.0024,,mg/L,>100,0,-0.0002,0.0001,0
BLANCO REACTIVO,0,,mg/L,52.7,-0.0005,-0.0002,-0.0007,-0.0006
ELY1,3.7113,,mg/L,0.3,0.0728,0.073,0.0729,0.0726
ELY2,3.5979,,mg/L,0.9,0.0706,0.0704,0.0713,0.0702
ELY3,3.5961,,mg/L,0.4,0.0706,0.0709,0.0703,0.0705
PATRON,5.0927,,mg/L,0.6,0.0997,0.0998,0.0991,0.1002
BLANCO,0.0123,,mg/L,52,0.0002,0.0002,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,15.6,-0.0003,-0.0004,-0.0003,-0.0003
ELY4,3.4076,,mg/L,0.7,0.0669,0.0664,0.0671,0.0672
ELY5,3.3972,,mg/L,1.2,0.0667,0.0659,0.0667,0.0675
PATRON,5.0726,,mg/L,1.3,0.0993,0.0991,0.1007,0.0982
BLANCO,0.0113,,mg/L,77.7,0.0002,0.0004,0,0.0003
BLANCO REACTIVO,0,,mg/L,9.6,-0.0004,-0.0004,-0.0005,-0.0004
