PATRON,5.0115,,mg/L,1,0.056,1,1,1,0.0566,0.056,0.0555
BLANCO,0.0057,,mg/L,>100,0.0001,1,1,1,-0.0002,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,27.7,-0.0007,1,1,1,-0.0008,-0.0005,-0.0008
FASE 1,0.013,,mg/L,69.9,0.0001,1,1,1,0,0.0002,0.0002
PATRON,4.9216,,mg/L,1.2,0.055,1,1,1,0.0558,0.0546,0.0547
FASE 2,0.0092,,mg/L,>100,0.0001,1,1,1,0.0003,0.0002,-0.0001
FASE 3,0.0359,,mg/L,7.4,0.0004,1,1,1,0.0004,0.0004,0.0004
PATRON,4.9125,,mg/L,1.3,0.0549,1,1,1,0.0543,0.0548,0.0557
BLANCO,0.0157,,mg/L,>100,0.0002,1,1,1,0.0004,-0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,17.3,-0.0009,1,1,1,-0.0008,-0.0011,-0.0008
VSP NORTE,0.0084,,mg/L,11.1,0.0001,1,1,1,0.0001,0.0001,0.0001
CELDA 8.1,0.0017,,mg/L,>100,0,1,1,1,0.0001,0,-0.0001
CELDA 8.2,0.0125,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0003,0.0007
CELDA 8.3,0.1933,,mg/L,12.7,0.0022,1,1,1,0.0019,0.0024,0.0022
PATRON,4.9478,,mg/L,0.5,0.0553,1,1,1,0.0555,0.0554,0.055
BLANCO,0.0095,,mg/L,>100,0.0001,1,1,1,0.0003,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,18.6,-0.0012,1,1,1,-0.0014,-0.001,-0.0012
