PATRON,5.0368,,mg/L,1.4,0.1008,0.0995,0.1004,0.1024
BLANCO,-0.0025,,mg/L,>100,-0.0001,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0002,0.0002
H,1.888,,mg/L,1.5,0.038,0.0385,0.0374,0.0382
C1,1.8737,,mg/L,1.3,0.0377,0.0383,0.0377,0.0373
C2,1.8527,,mg/L,0.3,0.0373,0.0374,0.0372,0.0374
PATRON,4.9753,,mg/L,0.7,0.0995,0.1003,0.0988,0.0995
BLANCO,-0.0025,,mg/L,>100,0,-0.0002,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,12.5,-0.0003,-0.0003,-0.0003,-0.0003
C3,1.914,,mg/L,0.4,0.0385,0.0386,0.0383,0.0386
C4,1.9017,,mg/L,1.7,0.0383,0.0378,0.039,0.0381
T,1.8663,,mg/L,0.8,0.0376,0.0379,0.0376,0.0372
PATRON,5.0338,,mg/L,0.4,0.1007,0.1011,0.1008,0.1002
BLANCO,-0.0073,,mg/L,93.4,-0.0001,0,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,2.9,-0.0005,-0.0005,-0.0005,-0.0005
DP1,0.0854,,mg/L,6.2,0.0017,0.0018,0.0018,0.0016
DP2,0.1812,,mg/L,4.2,0.0037,0.0036,0.0038,0.0036
DP3,0.1691,,mg/L,4,0.0034,0.0034,0.0033,0.0036
PATRON,5.0006,,mg/L,1,0.1,0.1012,0.0992,0.0997
BLANCO,-0.0094,,mg/L,62.7,-0.0002,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,3.6,-0.0006,-0.0006,-0.0006,-0.0006
DP4,0.1556,,mg/L,2.3,0.0031,0.0031,0.0031,0.0032
DP5,0.1781,,mg/L,3.4,0.0036,0.0037,0.0036,0.0035
DP6,18.278,,mg/L,0.4,0.3504,0.3517,0.3489,0.3506
PATRON,4.989,,mg/L,0.3,0.0998,0.1,0.0995,0.0999
BLANCO,-0.009,,mg/L,66,-0.0002,-0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,20.6,-0.0007,-0.0007,-0.0009,-0.0006
ELY1,1.9095,,mg/L,0.6,0.0384,0.0387,0.0385,0.0382
ELY2,1.953,,mg/L,0.7,0.0393,0.0391,0.0396,0.0392
ELY3,1.8471,,mg/L,0.9,0.0372,0.0376,0.0369,0.0371
PATRON,4.9952,,mg/L,2.1,0.0999,0.0991,0.0984,0.1024
BLANCO,0.0007,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,5.8,-0.0007,-0.0007,-0.0006,-0.0006
ELY4,1.9929,,mg/L,0.7,0.0401,0.0404,0.04,0.0399
ELY5,1.994,,mg/L,1.3,0.0401,0.0396,0.0406,0.0403
PATRON,5.0625,,mg/L,1,0.1013,0.1005,0.1023,0.101
BLANCO,-0.0028,,mg/L,>100,-0.0001,0,-0.0002,0
BLANCO REACTIVO,0,,mg/L,4.6,-0.0008,-0.0008,-0.0008,-0.0008
