PATRON,4.9606,,mg/L,0.4,0.0511,1,1,1,0.0508,0.0511,0.0513
BLANCO,-0.0014,,mg/L,>100,0,1,1,1,0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,4.3,-0.0003,1,1,1,-0.0003,-0.0003,-0.0003
FASE 1,0.0096,,mg/L,>100,0.0001,1,1,1,-0.0001,0,0.0004
FASE 2,0.0286,,mg/L,72.1,0.0003,1,1,1,0.0004,0.0004,0.0001
FASE 3,0.0333,,mg/L,77,0.0003,1,1,1,0.0007,0.0002,0.0002
VSP NORTE,0.0223,,mg/L,83.8,0.0002,1,1,1,0.0002,0,0.0004
CELDA 8.1,0.018,,mg/L,69.2,0.0002,1,1,1,0.0003,0.0002,0.0001
CELDA 8.2,0.0244,,mg/L,32.6,0.0003,1,1,1,0.0003,0.0003,0.0002
CELDA 8.3,0.0751,,mg/L,15.4,0.0008,1,1,1,0.0008,0.0006,0.0009
PATRON,4.8917,,mg/L,0.9,0.0504,1,1,1,0.0499,0.0504,0.0508
BLANCO,0.0278,,mg/L,37.4,0.0003,1,1,1,0.0004,0.0002,0.0002
