Analista,,,,,,,,,,
Fecha de inicio,21/09/2023 08:51 a. m.  GMT: 21/09/2023 01:51 p. m.,,,,,,,,,
Hoja de trabajo,SA002090-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4971,,mg/L,1.7,0.0161,0.001,0.0161,0.0164,0.0158
,BLANCO,0.0025,,mg/L,>100,0.0001,-0.0002,-0.0002,0.0001,0.0004
,BLANCO REACTIVO,0,,mg/L,81.3,-0.0003,0.0004,-0.0006,-0.0003,-0.0001
,SA002074-007,0.1942,,mg/L,0.1,0.018,0,0.018,0.018,0.018
,SA002075-007,0.7192,,mg/L,0.9,0.0675,0.0001,0.0675,0.0681,0.0669
,SA002075-008,0.0839,,mg/L,2.4,0.0077,0.0006,0.0076,0.0079,0.0076
,SA002075-009,0.145,,mg/L,1.5,0.0134,0.0003,0.0133,0.0136,0.0132
,SA002075-010,0.1656,,mg/L,1.1,0.0153,0.0005,0.0151,0.0154,0.0154
,PATRON,0.4963,,mg/L,3.4,0.016,0.0019,0.0162,0.0154,0.0165
,SA002075-011,0.046,,mg/L,6.5,0.0042,0.001,0.0042,0.0045,0.004
,SA002075-012,0.2505,,mg/L,1,0.0232,0.0012,0.0234,0.0233,0.023
,SA002075-013,0.1602,,mg/L,2.9,0.0148,0.0012,0.0143,0.0149,0.0152
,PATRON,0.4924,,mg/L,1.6,0.0159,0.0019,0.0158,0.0158,0.0162
,BLANCO,0.0006,,mg/L,>100,0,0.0012,0.0008,-0.0005,-0.0002
,BLANCO REACTIVO,0,,mg/L,74.2,-0.0005,0.0006,-0.0005,-0.0008,-0.0001
