PATRON,0.2025,,mg/L,1.5,0.011,-0.0009,1,1,1,0.0109,0.011,0.0112
BLANCO,0.0109,,mg/L,46.9,0.001,-0.0003,1,1,1,0.001,0.0005,0.0014
BLANCO REACTIVO,0,,mg/L,54.7,0.0009,-0.0003,1,1,1,0.0014,0.0008,0.0004
CELDA 8,0.0237,,mg/L,2.4,0.0017,0.0019,1,1,1,0.0017,0.0017,0.0016
CANAL,0.0166,,mg/L,4,0.0013,0.0013,1,1,1,0.0013,0.0012,0.0013
FASE 1,0.0254,,mg/L,9.1,0.0018,0.0018,1,1,1,0.0016,0.0018,0.0019
PATRON,0.199,,mg/L,4.6,0.0109,-0.0018,1,1,1,0.0104,0.0108,0.0114
FASE 2,0.0406,,mg/L,7.4,0.0025,0.0014,1,1,1,0.0025,0.0028,0.0024
FASE 3,0.0409,,mg/L,6.1,0.0026,0.001,1,1,1,0.0025,0.0025,0.0027
PATRON,0.2073,,mg/L,2.2,0.0113,-0.0026,1,1,1,0.011,0.0113,0.0115
BLANCO,0.0065,,mg/L,50.5,0.0008,-0.004,1,1,1,0.0012,0.0005,0.0006
BLANCO REACTIVO,0,,mg/L,9.2,0.0021,-0.0018,1,1,1,0.0022,0.0021,0.0019
VSP NORTE,0.0425,,mg/L,9.8,0.0026,-0.0007,1,1,1,0.0026,0.0029,0.0024
CELDA 8.1,0.0215,,mg/L,38.8,0.0015,-0.0013,1,1,1,0.0017,0.0021,0.0009
CELDA 8.2,0.0151,,mg/L,29.3,0.0012,-0.0014,1,1,1,0.0016,0.001,0.001
CELDA 8.3,0.0165,,mg/L,45.9,0.0013,-0.0011,1,1,1,0.0017,0.0006,0.0015
PATRON,0.1978,,mg/L,3.4,0.0108,-0.005,1,1,1,0.0104,0.0108,0.0112
S. RICA,0.0181,,mg/L,28.8,0.0014,-0.0011,1,1,1,0.0016,0.0016,0.0009
PATRON,0.2042,,mg/L,2.7,0.0111,-0.0055,1,1,1,0.0112,0.0108,0.0114
BLANCO,0.0105,,mg/L,25,0.001,-0.0045,1,1,1,0.0012,0.0009,0.0007
BLANCO REACTIVO,0,,mg/L,12.1,0.0033,-0.0032,1,1,1,0.0038,0.0031,0.0031
VICTORIA,0.006,,mg/L,12.7,0.0007,-0.0025,1,1,1,0.0008,0.0006,0.0007
CELDA 1,0.0102,,mg/L,17.7,0.001,-0.0032,1,1,1,0.0011,0.0009,0.0008
CELDA 2,0.0127,,mg/L,29.2,0.0011,-0.0027,1,1,1,0.0007,0.0014,0.0012
CELDA 3,0.0077,,mg/L,61.3,0.0008,-0.0029,1,1,1,0.0012,0.0002,0.0011
CELDA 4A,0.01,,mg/L,28.4,0.0009,-0.0028,1,1,1,0.001,0.0012,0.0006
CELDA 4B,0.0033,,mg/L,99.8,0.0006,-0.0025,1,1,1,0.0008,-0.0001,0.0011
CELDA 5A,0.0072,,mg/L,24.9,0.0008,-0.0027,1,1,1,0.0009,0.0006,0.0009
CELDA 5B,0.008,,mg/L,12,0.0008,-0.003,1,1,1,0.0007,0.0008,0.0009
PATRON,0.1819,,mg/L,3.3,0.01,-0.0069,1,1,1,0.0098,0.0098,0.0103
BLANCO,-0.0029,,mg/L,>100,0.0003,-0.0068,1,1,1,0.0002,0.0006,0
BLANCO REACTIVO,0,,mg/L,16.4,0.0028,-0.0033,1,1,1,0.0031,0.0029,0.0023
