Analista,GGP,,,,,,,,,,,,
Fecha de inicio,10/10/2024 04:34 p. m.  GMT: 10/10/2024 10:34 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005652_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5012,,mg/L,2.5,0.0168,0.0005,,,,0.0168,0.0172,0.0164
,BLANCO,-0.0086,,mg/L,31.1,-0.0003,-0.0003,,,,-0.0003,-0.0002,-0.0004
,BLANCO REACTIVO,0,,mg/L,71.8,0.0004,-0.0009,,,,0.0008,0.0005,0.0001
,SA005652-001,0.0748,,mg/L,1.9,0.0072,-0.002,20.04,,,0.0072,0.0073,0.007
,SA005652-002,0.0955,,mg/L,0.8,0.0092,-0.0021,20.02,,,0.0091,0.0092,0.0092
,SA005652-003,0.1059,,mg/L,1.5,0.0101,-0.0021,20,,,0.0102,0.0103,0.01
,SA005652-004,0.0041,,mg/L,>100,0.0004,-0.0025,20.01,,,0.001,0.0001,0.0001
,SA005652-005,0.0808,,mg/L,3.7,0.0078,-0.002,20.04,,,0.0074,0.008,0.0079
,PATRON,0.4997,,mg/L,0.9,0.0168,-0.0013,,,,0.0169,0.0168,0.0166
,SA005652-006,0.0736,,mg/L,3,0.0071,-0.0017,20.04,,,0.007,0.0073,0.0069
,SA005652-007,0.0021,,mg/L,>100,0.0002,-0.0021,2,,,0.0006,0,0.0001
,SA005652-008,0.1165,,mg/L,1,0.0112,-0.0022,20.03,,,0.011,0.0112,0.0112
,SA005652-009,0.0989,,mg/L,3.1,0.0095,-0.0023,20.04,,,0.0098,0.0092,0.0096
,SA005652-010,0.188,,mg/L,1,0.018,-0.0022,20.01,,,0.0182,0.018,0.0179
,PATRON,0.5045,,mg/L,1.9,0.0169,-0.0017,,,,0.0171,0.0166,0.0171
,BLANCO,0.0014,,mg/L,>100,0,-0.0022,,,,0.0002,0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,42,0.0001,-0.001,,,,0.0001,0.0001,0.0002
,SA005652-011,0.1764,,mg/L,1.2,0.017,-0.0015,20.08,,,0.0171,0.0171,0.0167
,SA005652-012,0.0037,,mg/L,>100,0.0004,-0.0015,20.01,,,0.0007,-0.0001,0.0004
,SA005652-013,0.1051,,mg/L,2.6,0.0101,-0.0019,20.02,,,0.0098,0.0103,0.0101
,SA005652-014,0.119,,mg/L,1,0.0114,-0.0018,20.07,,,0.0115,0.0115,0.0113
,SA005652-015,0.628,,mg/L,1.1,0.0605,-0.0012,20.01,,,0.0597,0.0611,0.0606
,PATRON,0.5033,,mg/L,2.4,0.0169,-0.0007,,,,0.0173,0.0166,0.0167
,PATRON,0.4852,,mg/L,2.6,0.0163,-0.0001,,,,0.0161,0.0168,0.016
,BLANCO,0.0065,,mg/L,>100,0.0002,-0.0017,,,,0.0001,-0.0001,0.0006
,BLANCO REACTIVO,0,,mg/L,64.5,0.0001,-0.0009,,,,0.0001,0.0001,0.0002
