PATRON,0.0486,,mg/L,43.1,0.0011,0.0027,-0.0009,0.0032,0.0034,0.0013
BLANCO,0.0057,,mg/L,53.6,0.0002,0.0004,0.0022,0.0004,0.0002,0.0007
BLANCO REACTIVO,0,,mg/L,17.8,0.0002,-0.0009,0.0013,-0.0007,-0.001,-0.0011
H KCA PO,0.0551,,mg/L,16,0.0005,0.003,0.0044,0.0031,0.0034,0.0025
H KCA PO,0.0577,,mg/L,3.5,0.0001,0.0031,0.0046,0.0031,0.0033,0.0031
H KCA PO,0.0588,,mg/L,26.5,0.0008,0.0032,0.0041,0.0038,0.0035,0.0022
PATRON,0.0471,,mg/L,7.4,0.0002,0.0025,-0.005,0.0026,0.0026,0.0023
H KCA PO,0.0546,,mg/L,31.5,0.0009,0.003,0.0041,0.0033,0.0037,0.0019
H KCA PO,0.0567,,mg/L,45.3,0.0013,0.0029,-0.0025,0.0037,0.0037,0.0014
PATRON,0.0531,,mg/L,10.5,0.0003,0.0029,0.0005,0.003,0.0031,0.0026
BLANCO,0.0071,,mg/L,29.1,0.0001,0.0005,0.0018,0.0007,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,8.8,0.0001,-0.0007,0.0011,-0.0007,-0.0008,-0.0006
M1 PO,0.055,,mg/L,10.3,0.0003,0.003,0.0038,0.0028,0.0033,0.0028
M2 PO,0.0421,,mg/L,12.4,0.0003,0.0023,0.0039,0.0026,0.002,0.0023
M3 PO,0.0326,,mg/L,9.6,0.0002,0.0018,0.0039,0.0018,0.002,0.0017
M4 PO,0.0236,,mg/L,9.9,0.0001,0.0014,0.0037,0.0012,0.0013,0.0015
PATRON,0.048,,mg/L,9.3,0.0002,0.0026,0.0006,0.0028,0.0028,0.0023
P KCA PO,0.0088,,mg/L,31.9,0.0002,0.0006,0.0039,0.0004,0.0007,0.0007
PATRON,0.0494,,mg/L,6.2,0.0002,0.0027,0.0004,0.0026,0.0029,0.0026
BLANCO,0.0043,,mg/L,99.4,0.0003,0.0003,0.0012,0,0.0004,0.0007
BLANCO REACTIVO,0,,mg/L,15,0.0001,-0.0004,0.0006,-0.0004,-0.0004,-0.0003
CELDA 8,0.0427,,mg/L,1.8,0,0.0024,0.0034,0.0024,0.0023,0.0024
PATRON,0.0525,,mg/L,8,0.0002,0.0029,-0.0008,0.0028,0.0031,0.0027
BLANCO,0.0015,,mg/L,>100,0.0003,0.0002,0.001,0.0005,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,52.6,0.0001,-0.0002,0.0003,-0.0001,-0.0001,-0.0002
H KCA PE,0.0277,,mg/L,12.4,0.0002,0.0015,-0.0006,0.0018,0.0015,0.0014
H KCA PE,0.0294,,mg/L,5.6,0.0001,0.0016,-0.0006,0.0016,0.0017,0.0016
H KCA PE,0.0304,,mg/L,0.8,0,0.0017,-0.0012,0.0017,0.0017,0.0017
PATRON,0.0488,,mg/L,5.6,0.0001,0.0027,-0.0009,0.0025,0.0026,0.0028
H KCA PE,0.0306,,mg/L,5.1,0.0001,0.0017,-0.0005,0.0016,0.0018,0.0017
H KCA PE,0.0316,,mg/L,22.4,0.0004,0.0017,-0.0006,0.0015,0.0016,0.0022
PATRON,0.0479,,mg/L,9.7,0.0002,0.0023,-0.0015,0.0021,0.0026,0.0023
BLANCO,0.008,,mg/L,23.3,0.0001,0.0004,-0.0001,0.0005,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,46.1,0.0002,0.0004,-0.0002,0.0002,0.0004,0.0006
M1 PE,0.0273,,mg/L,10.3,0.0002,0.0015,-0.0013,0.0014,0.0015,0.0017
M2 PE,0.0223,,mg/L,22.4,0.0003,0.0013,-0.0013,0.0016,0.001,0.0013
M3 PE,0.0237,,mg/L,38,0.0005,0.0013,-0.002,0.0018,0.0015,0.0008
M4 PE,0.0223,,mg/L,5.8,0.0001,0.0013,-0.0013,0.0013,0.0012,0.0014
PATRON,0.0488,,mg/L,7.9,0.0002,0.0024,-0.0015,0.0023,0.0022,0.0026
P KCA PE,0.0082,,mg/L,47.8,0.0002,0.0004,0.0014,0.0003,0.0006,0.0003
PATRON,0.0503,,mg/L,4.7,0.0001,0.0026,-0.0013,0.0025,0.0026,0.0028
BLANCO,0.0018,,mg/L,>100,0.0001,0.0001,-0.0009,0.0002,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,37.3,0.0002,0.0005,-0.0002,0.0007,0.0005,0.0003
ELY 1,0.0217,,mg/L,14.3,0.0002,0.0012,0.0015,0.0012,0.0015,0.0011
ELY 2,0.0183,,mg/L,12.7,0.0001,0.0011,0.0016,0.0011,0.0012,0.001
ELY 3,0.0203,,mg/L,2.8,0,0.0012,0.0012,0.0012,0.0011,0.0012
ELY 4,0.0169,,mg/L,16.8,0.0002,0.001,0.0014,0.001,0.0012,0.0008
PATRON,0.0541,,mg/L,6.9,0.0002,0.0028,-0.0017,0.0028,0.0026,0.003
ELY P,0.0183,,mg/L,23,0.0002,0.0011,-0.0014,0.0009,0.0014,0.001
PATRON,0.0523,,mg/L,2,0.0001,0.0027,-0.0018,0.0028,0.0027,0.0027
BLANCO,0.0054,,mg/L,12.3,0.0001,0.0005,-0.0007,0.0005,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,26,0.0002,0.0006,-0.001,0.0004,0.0006,0.0008
