PATRON,0.1491,,mg/L,1.4,0.0001,0.009,-0.0061,0.0089,0.0091,0.0091
BLANCO,0.0015,,mg/L,74.4,0.0001,0.0001,-0.0017,0,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,18.8,0.0002,0.0009,-0.0015,0.001,0.0011,0.0007
H,0.0408,,mg/L,5.5,0.0001,0.0025,-0.0048,0.0024,0.0026,0.0026
C1,0.0346,,mg/L,6.9,0.0001,0.0021,-0.0056,0.0021,0.002,0.0023
C2,0.0329,,mg/L,20.1,0.0004,0.002,-0.006,0.0017,0.0025,0.0019
PATRON,0.1486,,mg/L,9.4,0.0008,0.009,-0.0115,0.0094,0.0096,0.008
BLANCO,0.0015,,mg/L,45.1,0.0001,0.0001,-0.0061,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,14.4,0.0002,0.0015,-0.0048,0.0015,0.0012,0.0017
C3,0.0256,,mg/L,12.9,0.0002,0.0016,-0.0083,0.0014,0.0018,0.0016
C4,0.0194,,mg/L,11.5,0.0001,0.0012,-0.012,0.0011,0.0012,0.0014
T,0.0127,,mg/L,23,0.0002,0.0008,-0.0115,0.0006,0.0009,0.0009
PATRON,0.1511,,mg/L,2.1,0.0002,0.0091,-0.0146,0.0089,0.0092,0.0093
BLANCO,-0.0028,,mg/L,>100,0.0002,-0.0001,-0.0088,0,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,5.3,0.0001,0.0024,-0.007,0.0022,0.0025,0.0024
ELY1,0.0354,,mg/L,11.3,0.0002,0.0022,-0.0119,0.0024,0.0023,0.0019
ELY2,0.0312,,mg/L,22.7,0.0004,0.0019,-0.0122,0.0016,0.0024,0.0018
ELY3,0.0279,,mg/L,19,0.0003,0.0017,-0.0126,0.0014,0.0021,0.0017
PATRON,0.1491,,mg/L,2.2,0.0002,0.009,-0.0196,0.0092,0.0089,0.009
BLANCO,0.0016,,mg/L,>100,0.0004,0.0002,-0.0135,0.0005,-0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,1.7,0.0001,0.0036,-0.0106,0.0036,0.0037,0.0036
ELY4,0.0159,,mg/L,75.2,0.0008,0.001,-0.016,0.0005,0.0007,0.0019
ELY5,0.0101,,mg/L,76.1,0.0005,0.0007,-0.0166,0.0004,0.0012,0.0003
PATRON,0.1484,,mg/L,10.2,0.0009,0.009,-0.0205,0.0095,0.0095,0.0079
BLANCO,0.0023,,mg/L,6.2,0,0.0002,-0.0163,0.0002,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,2.5,0.0001,0.0042,-0.0127,0.0042,0.0042,0.0044
