PATRON,4.9466,,mg/L,7.3,0.0535,1,1,1,0.0576,0.0529,0.0499
BLANCO,0.0018,,mg/L,>100,0,1,1,1,-0.0002,0.0002,0
BLANCO REACTIVO,0,,mg/L,13.1,-0.0006,1,1,1,-0.0005,-0.0007,-0.0005
FASE 1,0.0077,,mg/L,>100,0.0001,1,1,1,0,0.0002,0.0001
PATRON,4.9943,,mg/L,1.5,0.054,1,1,1,0.0537,0.0533,0.0549
FASE 2,0.0248,,mg/L,29.7,0.0003,1,1,1,0.0004,0.0003,0.0002
FASE 3,0.0247,,mg/L,49.3,0.0003,1,1,1,0.0004,0.0003,0.0001
PATRON,5.0514,,mg/L,1.1,0.0546,1,1,1,0.0552,0.0546,0.054
BLANCO,-0.0253,,mg/L,53.3,-0.0003,1,1,1,-0.0002,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,20.6,-0.0008,1,1,1,-0.001,-0.0008,-0.0007
VSP NORTE,0.0095,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,0
CELDA 8.1,0.0221,,mg/L,44.7,0.0002,1,1,1,0.0002,0.0001,0.0004
CELDA 8.2,0.0375,,mg/L,46,0.0004,1,1,1,0.0006,0.0003,0.0003
CELDA 8.3,0.1104,,mg/L,36.1,0.0012,1,1,1,0.0008,0.0017,0.0011
PATRON,5.0075,,mg/L,1.3,0.0541,1,1,1,0.0549,0.0541,0.0535
BLANCO,0.006,,mg/L,>100,0.0001,1,1,1,-0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/L,30.6,-0.0007,1,1,1,-0.0008,-0.0008,-0.0004
