PATRON,4.9874,,mg/L,0.5,0.05,0.0502,0.0499,0.0497
BLANCO,-0.006,,mg/L,70.5,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,34.4,-0.0002,-0.0002,-0.0002,-0.0001
FASE 1,0.0463,,mg/L,3.9,0.0005,0.0005,0.0005,0.0005
FASE 2,0.0474,,mg/L,6.8,0.0005,0.0005,0.0005,0.0004
FASE 3,0.0327,,mg/L,17.5,0.0003,0.0004,0.0003,0.0003
VSP NORTE,0.0255,,mg/L,32.2,0.0003,0.0003,0.0003,0.0002
CELDA 8.1,0.0672,,mg/L,9.2,0.0007,0.0007,0.0006,0.0008
CELDA 8.2,0.0578,,mg/L,9.6,0.0006,0.0006,0.0005,0.0006
CELDA 8.3,0.0924,,mg/L,5.6,0.0009,0.001,0.0009,0.0009
PATRON,5.0364,,mg/L,0.6,0.0504,0.0505,0.0501,0.0507
BLANCO,0.0047,,mg/L,>100,0,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,81.6,0.0001,0,0.0001,0.0002
