PATRON,4.9174,,mg/L,0.9,0.052,0.052,0.0524,0.0515
BLANCO,-0.0073,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,12.9,-0.0008,-0.0007,-0.0007,-0.0009
CANAL,0.0056,,mg/L,>100,0.0001,-0.0001,0,0.0002
FASE 1,0.0029,,mg/L,>100,0,-0.0001,0,0.0002
FASE 2,0.0284,,mg/L,11.5,0.0003,0.0003,0.0003,0.0003
FASE 3,0.0274,,mg/L,36.4,0.0003,0.0004,0.0002,0.0002
VSP NORTE,-0.006,,mg/L,>100,-0.0001,-0.0001,-0.0001,0
CELDA 8.1,0.0134,,mg/L,78,0.0001,0.0002,0.0002,0
CELDA 8.2,0.0015,,mg/L,>100,0,0,0.0001,0
CELDA 8.3,1.5835,,mg/L,0.3,0.017,0.017,0.0169,0.017
PATRON,4.8941,,mg/L,0.6,0.0517,0.0518,0.052,0.0514
BLANCO,0.0058,,mg/L,>100,0.0001,0,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,15,-0.0011,-0.0013,-0.0009,-0.0011
BLANCO REACTIVO,0,,mg/L,14.1,-0.0012,-0.0011,-0.001,-0.0014
