PATRON,0.0533,,mg/L,24.2,0.0006,0.0024,-0.0022,0.0017,0.0028,0.0026
BLANCO,0.0012,,mg/L,58.9,0.0003,-0.0005,-0.0049,-0.0002,-0.0007,-0.0006
BLANCO REACTIVO,0,,mg/L,60.9,0.0003,0.0005,-0.0004,0.0006,0.0008,0.0002
H KCA PO,0.0555,,mg/L,22.1,0.0006,0.0025,0.0014,0.0028,0.0029,0.0019
H KCA PO,0.0558,,mg/L,11.8,0.0003,0.0025,0.0012,0.0027,0.0022,0.0027
H KCA PO,0.0552,,mg/L,7.3,0.0002,0.0025,0.0011,0.0026,0.0026,0.0023
PATRON,0.0521,,mg/L,15.8,0.0004,0.0023,0.0015,0.0027,0.0021,0.0021
H KCA PO,0.0544,,mg/L,29.2,0.0007,0.0024,0.0016,0.0022,0.0019,0.0033
H KCA PO,0.0552,,mg/L,15,0.0004,0.0025,0.0013,0.0029,0.0022,0.0023
PATRON,0.048,,mg/L,12.2,0.0003,0.0021,-0.0018,0.0023,0.0022,0.0018
BLANCO,-0.0016,,mg/L,76.3,0.0005,-0.0006,0.0002,-0.0009,-0.0001,-0.0009
BLANCO REACTIVO,0,,mg/L,64.5,0.0003,-0.0005,0.0007,-0.0007,-0.0006,-0.0001
M1 PO,0.0467,,mg/L,19.1,0.0004,0.002,0.0012,0.0019,0.0025,0.0017
M2 PO,0.041,,mg/L,18.6,0.0003,0.0017,0.0013,0.0014,0.0021,0.0017
M3 PO,0.037,,mg/L,8.8,0.0001,0.0015,0.0009,0.0016,0.0015,0.0013
M4 PO,0.0308,,mg/L,13.7,0.0002,0.0011,0.0012,0.0011,0.0013,0.001
PATRON,0.0523,,mg/L,3.7,0.0001,0.0023,-0.0017,0.0023,0.0024,0.0023
P KCA PO,0.0271,,mg/L,14.5,0.0001,0.0009,0.0006,0.0009,0.0009,0.0011
PATRON,0.05,,mg/L,27.8,0.0006,0.0022,0.0014,0.0015,0.0024,0.0027
BLANCO,0.0118,,mg/L,>100,0.0007,0.0001,0.0026,0.0009,-0.0004,-0.0002
BLANCO REACTIVO,0,,mg/L,49.6,0.0004,-0.0008,0.0027,-0.0011,-0.0011,-0.0004
CELDA 8,0.048,,mg/L,20.8,0.0004,0.0021,0.0052,0.0023,0.0024,0.0016
PATRON,0.0471,,mg/L,23,0.0005,0.002,-0.0066,0.0017,0.0026,0.0019
BLANCO,0.0205,,mg/L,52,0.0003,0.0006,-0.0048,0.0002,0.0007,0.0008
BLANCO REACTIVO,0,,mg/L,86.2,0.0005,0.0006,-0.0065,0.0012,0.0006,0.0001
H KCA PE,0.0296,,mg/L,15.9,0.0002,0.0011,-0.004,0.0013,0.001,0.001
H KCA PE,0.0333,,mg/L,63.4,0.0008,0.0013,-0.0043,0.0014,0.0004,0.0021
H KCA PE,0.0319,,mg/L,49.8,0.0006,0.0012,-0.0043,0.001,0.0007,0.0019
PATRON,0.0491,,mg/L,21,0.0005,0.0022,-0.0072,0.0017,0.0026,0.0022
H KCA PE,0.03,,mg/L,66.4,0.0007,0.0011,-0.0041,0.0008,0.0019,0.0006
H KCA PE,0.037,,mg/L,15.7,0.0002,0.0015,-0.0049,0.0013,0.0015,0.0017
PATRON,0.0529,,mg/L,31.6,0.0007,0.0024,-0.0072,0.0019,0.0032,0.002
BLANCO,0.0033,,mg/L,92.7,0.0003,-0.0004,-0.006,-0.0005,-0.0006,0
BLANCO REACTIVO,0,,mg/L,11,0.0001,0.001,-0.0065,0.0009,0.001,0.0011
M1 PE,0.0274,,mg/L,62.1,0.0006,0.001,-0.0045,0.0012,0.0003,0.0014
M2 PE,0.0225,,mg/L,66.6,0.0005,0.0007,-0.0042,0.0009,0.001,0.0002
M3 PE,0.0193,,mg/L,>100,0.0006,0.0005,-0.0045,0.0011,0.0005,0
M4 PE,0.013,,mg/L,>100,0.0004,0.0002,-0.0043,0.0001,0.0006,-0.0002
PATRON,0.0519,,mg/L,25.7,0.0006,0.0023,-0.0071,0.0028,0.0017,0.0024
P KCA PE,0.0047,,mg/L,>100,0.0005,-0.0003,-0.0047,0.0001,-0.0001,-0.0009
PATRON,0.0523,,mg/L,6.5,0.0002,0.0023,-0.007,0.0025,0.0022,0.0022
BLANCO,0.0017,,mg/L,67.8,0.0003,-0.0005,-0.0064,-0.0007,-0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,15.9,0.0002,0.0013,-0.0062,0.0015,0.0011,0.0013
ELY 1,0.0194,,mg/L,>100,0.0008,0.0005,-0.0048,0.0004,0.0014,-0.0003
ELY 2,0.0117,,mg/L,>100,0.0003,0.0001,-0.0047,-0.0001,0.0005,-0.0001
ELY 3,0.0119,,mg/L,76.5,0.0001,0.0001,-0.0047,0.0001,0.0002,0
ELY 4,0.0092,,mg/L,>100,0.0001,0,-0.0048,-0.0002,0.0001,0
PATRON,0.0407,,mg/L,13.9,0.0002,0.0017,-0.0074,0.0016,0.0019,0.0015
ELY P,0.0065,,mg/L,>100,0.0004,-0.0002,-0.0044,-0.0003,0.0003,-0.0005
PATRON,0.0522,,mg/L,0.3,0,0.0023,-0.0077,0.0023,0.0023,0.0023
BLANCO,-0.0027,,mg/L,43.5,0.0003,-0.0007,-0.0069,-0.0009,-0.0008,-0.0003
BLANCO REACTIVO,0,,mg/L,8.6,0.0001,0.0014,-0.0065,0.0015,0.0014,0.0012
