PATRON,0.0461,,mg/L,15.3,0.0024,-0.0007,0.0021,0.0024,0.0028
BLANCO,0.0014,,mg/L,>100,0,0.0003,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,5.7,-0.0005,0.001,-0.0005,-0.0005,-0.0005
H KCA PO,0.0525,,mg/L,4.1,0.0028,-0.0001,0.0027,0.0029,0.0028
H KCA PO,0.0495,,mg/L,5.2,0.0026,0,0.0025,0.0026,0.0027
H KCA PO,0.051,,mg/L,3.1,0.0027,0.0033,0.0028,0.0027,0.0026
PATRON,0.0519,,mg/L,6.5,0.0028,-0.0001,0.0026,0.0027,0.0029
H KCA PO,0.0525,,mg/L,1.4,0.0028,0.0034,0.0028,0.0028,0.0027
H KCA PO,0.0539,,mg/L,6.4,0.0029,-0.0002,0.0027,0.0029,0.003
PATRON,0.0489,,mg/L,5.3,0.0026,-0.0005,0.0024,0.0027,0.0026
BLANCO,0.0053,,mg/L,>100,0.0002,0.0012,0.0005,0.0001,0
BLANCO REACTIVO,0,,mg/L,72.8,-0.0003,0.0004,-0.0002,-0.0006,-0.0002
M1 PO,0.0401,,mg/L,8.4,0.0021,0.0028,0.002,0.0021,0.0023
M2 PO,0.0212,,mg/L,20.1,0.0011,0.0027,0.0011,0.0013,0.0009
M3 PO,0.0166,,mg/L,20.2,0.0008,0.0027,0.0006,0.001,0.0009
M4 PO,0.0108,,mg/L,26.8,0.0005,0.0027,0.0005,0.0007,0.0004
PATRON,0.0476,,mg/L,6.5,0.0025,-0.0007,0.0024,0.0025,0.0027
P KCA PO,0.0113,,mg/L,13.5,0.0005,0.0026,0.0006,0.0005,0.0005
PATRON,0.0461,,mg/L,4.3,0.0024,-0.0008,0.0024,0.0024,0.0026
BLANCO,0.0024,,mg/L,>100,0.0001,0.0003,-0.0002,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,96.9,-0.0003,-0.0002,-0.0001,-0.0006,-0.0002
CELDA 8,0.0249,,mg/L,4.6,0.0013,0.003,0.0012,0.0013,0.0013
PATRON,0.0472,,mg/L,6.6,0.0025,-0.0004,0.0024,0.0027,0.0024
BLANCO,-0.003,,mg/L,34,-0.0002,0.0008,-0.0002,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,64.5,-0.0002,0.0001,-0.0001,-0.0003,-0.0003
H KCA PE,0.0323,,mg/L,17,0.0017,0.0015,0.0014,0.0017,0.002
H KCA PE,0.0316,,mg/L,10.5,0.0016,0.0023,0.0015,0.0016,0.0018
H KCA PE,0.0361,,mg/L,28.9,0.0019,0.0022,0.0022,0.0022,0.0013
PATRON,0.0488,,mg/L,7.6,0.0026,-0.0014,0.0024,0.0027,0.0026
H KCA PE,0.0321,,mg/L,37.5,0.0017,0.0023,0.0012,0.0014,0.0024
H KCA PE,0.0318,,mg/L,47.2,0.0017,0.0021,0.0012,0.0013,0.0026
PATRON,0.0529,,mg/L,6.1,0.0028,-0.0028,0.003,0.0028,0.0027
BLANCO,0.0167,,mg/L,38.1,0.0008,-0.001,0.0007,0.0012,0.0006
BLANCO REACTIVO,0,,mg/L,49.6,0.0005,-0.0009,0.0002,0.0007,0.0006
M1 PE,0.0158,,mg/L,21,0.0008,0.001,0.001,0.0007,0.0007
M2 PE,0.012,,mg/L,17.5,0.0006,0.001,0.0006,0.0007,0.0005
M3 PE,0.0107,,mg/L,32.9,0.0005,0.0009,0.0003,0.0006,0.0006
M4 PE,0.0061,,mg/L,31.9,0.0003,0.0013,0.0003,0.0002,0.0003
PATRON,0.0498,,mg/L,1.1,0.0026,-0.0028,0.0026,0.0026,0.0027
P KCA PE,0.0065,,mg/L,60.1,0.0003,0.0007,0.0005,0.0001,0.0002
PATRON,0.052,,mg/L,3,0.0028,-0.0031,0.0027,0.0028,0.0027
BLANCO,0.0063,,mg/L,67.5,0.0003,-0.0021,0.0003,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,10.7,0.0005,-0.0016,0.0005,0.0005,0.0004
ELY 1,0.0234,,mg/L,13.5,0.0012,0.0004,0.0012,0.001,0.0013
ELY 2,0.0184,,mg/L,22.6,0.0009,0.0011,0.0012,0.0009,0.0007
ELY 3,0.0172,,mg/L,16.1,0.0009,0.0006,0.0008,0.0008,0.001
ELY 4,0.017,,mg/L,23,0.0008,0.0004,0.0007,0.001,0.0009
PATRON,0.0466,,mg/L,5.8,0.0025,-0.003,0.0024,0.0026,0.0024
ELY P,0.0102,,mg/L,12.6,0.0005,-0.0001,0.0004,0.0005,0.0005
PATRON,0.0522,,mg/L,5.8,0.0028,-0.0035,0.0026,0.0027,0.0029
BLANCO,0.0087,,mg/L,16.5,0.0004,-0.0024,0.0005,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,5.2,0.0009,-0.0022,0.0009,0.0009,0.0009
