PATRON,0.501,,mg/L,0.8,0.0601,-0.0002,1,1,1,0.0601,0.0606,0.0597
BLANCO,-0.0031,,mg/L,>100,-0.0004,0.0008,1,1,1,-0.0011,-0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,1,1,1,-0.0002,0.0013,-0.0006
H KCA PO,-0.0012,,mg/L,>100,-0.0002,0.0019,1,1,1,-0.0003,0.0001,-0.0002
H KCA PO,-0.0065,,mg/L,54.4,-0.0008,0.0024,1,1,1,-0.0004,-0.0008,-0.0013
H KCA PO,-0.0046,,mg/L,31.7,-0.0006,0.0022,1,1,1,-0.0004,-0.0005,-0.0008
PATRON,0.4941,,mg/L,0.5,0.0593,0.0002,1,1,1,0.0597,0.0593,0.0591
H KCA PO,0.0089,,mg/L,18.6,0.0011,0.001,1,1,1,0.0011,0.0008,0.0012
H KCA PO,-0.0005,,mg/L,>100,-0.0001,0.0021,1,1,1,-0.0003,-0.0003,0.0005
PATRON,0.4954,,mg/L,1.3,0.0595,0.0001,1,1,1,0.0589,0.0603,0.0593
BLANCO,0.0046,,mg/L,37.3,0.0005,-0.0004,1,1,1,0.0005,0.0008,0.0004
BLANCO REACTIVO,0,,mg/L,24.9,-0.0016,0.0016,1,1,1,-0.0013,-0.0014,-0.002
M1 PO,0.0012,,mg/L,>100,0.0001,0.0048,1,1,1,-0.0002,0.0006,0.0001
M2 PO,-0.0013,,mg/L,>100,-0.0002,0.0051,1,1,1,0.0001,-0.0004,-0.0001
M3 PO,0.0034,,mg/L,90.6,0.0004,0.0048,1,1,1,0.0005,0.0007,0
M4 PO,0.0033,,mg/L,73.8,0.0004,0.0046,1,1,1,0.0004,0.0007,0.0001
PATRON,0.5037,,mg/L,1.4,0.0605,0.0032,1,1,1,0.0595,0.0608,0.0611
P KCA PO,0.002,,mg/L,>100,0.0002,0.0049,1,1,1,0.0004,-0.0001,0.0004
PATRON,0.5063,,mg/L,2,0.0608,0.0032,1,1,1,0.0613,0.0594,0.0617
BLANCO,0.0061,,mg/L,>100,0.0007,0.0024,1,1,1,0.0001,0.0018,0.0002
BLANCO REACTIVO,0,,mg/L,95.7,-0.0007,0.0006,1,1,1,-0.0004,-0.0002,-0.0014
CELDA 8,-0.0018,,mg/L,>100,-0.0002,0.005,1,1,1,0.0005,-0.0011,-0.0001
CANAL,-0.0075,,mg/L,1.6,-0.0009,0.0055,1,1,1,-0.0009,-0.0009,-0.0009
FASE 1,0.0046,,mg/L,>100,0.0006,0.0043,1,1,1,0.0012,0,0.0005
FASE 2,0.0033,,mg/L,25.9,0.0004,0.0046,1,1,1,0.0005,0.0003,0.0004
FASE 3,0.0004,,mg/L,>100,0,0.0058,1,1,1,0,0.0009,-0.0007
VSP NORTE,0.0017,,mg/L,>100,0.0002,0.0049,1,1,1,-0.0006,0.0012,0
CELDA 8.1,0.0095,,mg/L,71.8,0.0011,0.0042,1,1,1,0.0021,0.0009,0.0005
CELDA 8.2,0.0032,,mg/L,>100,0.0004,0.0046,1,1,1,-0.0005,0.001,0.0007
CELDA 8.3,-0.0003,,mg/L,>100,0,0.0051,1,1,1,0.0007,-0.0006,-0.0002
PATRON,0.4898,,mg/L,1,0.0588,0.0017,1,1,1,0.0587,0.0595,0.0583
BLANCO,0.0054,,mg/L,94.1,0.0006,0.0009,1,1,1,0.0013,0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,69.9,0.0007,-0.0008,1,1,1,0.0008,0.0012,0.0002
H KCA PE,-0.0044,,mg/L,35.2,-0.0005,0.0027,1,1,1,-0.0007,-0.0003,-0.0006
H KCA PE,-0.0047,,mg/L,>100,-0.0006,0.0028,1,1,1,-0.0003,-0.0013,0
H KCA PE,0.0005,,mg/L,>100,0.0001,0.0022,1,1,1,0.0009,-0.0004,-0.0003
PATRON,0.4927,,mg/L,1.4,0.0577,0.0004,1,1,1,0.058,0.0567,0.0582
H KCA PE,0.0028,,mg/L,66.7,0.0003,0.0019,1,1,1,0.0003,0.0001,0.0006
H KCA PE,0.0033,,mg/L,>100,0.0004,0.002,1,1,1,-0.0004,0.0007,0.001
PATRON,0.5,,mg/L,0.9,0.0585,0.0001,1,1,1,0.0578,0.0587,0.0589
BLANCO,0.0024,,mg/L,63.7,0.0003,-0.0003,1,1,1,0.0005,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,74.8,0.0005,-0.0003,1,1,1,0.0008,0.0001,0.0005
M1 PE,0.0004,,mg/L,>100,0,0.0033,1,1,1,-0.0003,0,0.0004
