PATRON,5.0371,,mg/L,1.1,0.1013,0.1026,0.1004,0.1009
BLANCO,0.0025,,mg/L,>100,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,25,-0.0004,-0.0004,-0.0003,-0.0004
H,1.9182,,mg/L,1.1,0.0388,0.0393,0.0385,0.0386
C1,1.8953,,mg/L,0.6,0.0383,0.0385,0.0384,0.0381
C2,1.8908,,mg/L,1.2,0.0383,0.0379,0.038,0.0388
PATRON,5.0456,,mg/L,0.4,0.1015,0.1012,0.1012,0.102
BLANCO,-0.0019,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,6.2,-0.0003,-0.0003,-0.0003,-0.0004
C3,1.8739,,mg/L,0.5,0.0379,0.038,0.0377,0.0381
C4,1.8882,,mg/L,0.5,0.0382,0.0384,0.0383,0.038
T,1.8591,,mg/L,1.1,0.0376,0.0379,0.0378,0.0371
PATRON,5.0647,,mg/L,2.1,0.1018,0.0999,0.1015,0.1041
BLANCO,-0.0079,,mg/L,86.5,-0.0002,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,40.7,-0.0003,-0.0002,-0.0005,-0.0003
ELY1,1.9076,,mg/L,0.9,0.0386,0.0389,0.0386,0.0382
ELY2,1.865,,mg/L,0.8,0.0377,0.0375,0.0376,0.0381
ELY3,1.8498,,mg/L,0.2,0.0374,0.0373,0.0375,0.0375
PATRON,5.041,,mg/L,1.7,0.1014,0.1001,0.1008,0.1033
BLANCO,-0.0026,,mg/L,>100,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,39.1,-0.0004,-0.0005,-0.0006,-0.0002
ELY4,1.8347,,mg/L,1,0.0371,0.0375,0.0371,0.0368
ELY5,1.8088,,mg/L,1.5,0.0366,0.0365,0.0361,0.0372
PATRON,5.0522,,mg/L,0.5,0.1016,0.101,0.102,0.1017
BLANCO,0.0006,,mg/L,>100,0,0,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,33.4,-0.0004,-0.0004,-0.0005,-0.0003
