PATRON,0.9954,,mg/L,0.7,0.0009,0.1276,0.0009,0.1266,0.1278,0.1283
BLANCO,-0.0043,,mg/L,91.6,0.0005,-0.0006,0.0001,0,-0.0007,-0.001
BLANCO REACTIVO,0,,mg/L,39.6,0.0004,-0.0009,0.0005,-0.0009,-0.0013,-0.0006
H KCA PO,0.0706,,mg/L,2.2,0.0002,0.0091,0.0031,0.009,0.0089,0.0093
H KCA PO,0.0716,,mg/L,2.4,0.0002,0.0092,0.0031,0.0095,0.0091,0.0091
H KCA PO,0.0713,,mg/L,3.3,0.0003,0.0092,0.0031,0.0095,0.0092,0.0089
PATRON,0.9998,,mg/L,0.3,0.0004,0.1281,0.0018,0.1281,0.1277,0.1286
H KCA PO,0.0722,,mg/L,1.2,0.0001,0.0093,0.003,0.0094,0.0092,0.0093
H KCA PO,0.0747,,mg/L,3.2,0.0003,0.0096,0.0027,0.0093,0.0096,0.0099
PATRON,0.9994,,mg/L,0.4,0.0006,0.1333,0.0011,0.1332,0.1327,0.1339
BLANCO,0.0024,,mg/L,79.5,0.0003,0.0003,-0.0001,0.0001,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0005,-0.0001,-0.0001,0.0005,-0.0005,-0.0003
M1 PO,0.0801,,mg/L,2.3,0.0002,0.0106,0.002,0.0103,0.0107,0.0107
M2 PO,0.0559,,mg/L,0.6,0,0.0074,0.0018,0.0074,0.0073,0.0074
M3 PO,0.0562,,mg/L,4,0.0003,0.0074,0.002,0.0077,0.0075,0.0071
M4 PO,0.0518,,mg/L,4.6,0.0003,0.0068,0.0023,0.0068,0.0071,0.0065
PATRON,1.0019,,mg/L,0.4,0.0005,0.1336,0.0011,0.133,0.1339,0.1339
P KCA PO,0.0503,,mg/L,4.2,0.0003,0.0066,0.002,0.0069,0.0064,0.0065
PATRON,1.0173,,mg/L,0.5,0.0007,0.1357,0.0013,0.1364,0.135,0.1356
BLANCO,-0.0003,,mg/L,>100,0.0004,0,0.0002,-0.0005,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,28.5,0.0001,-0.0004,0.0004,-0.0005,-0.0004,-0.0003
CELDA 8,0.0531,,mg/L,8.5,0.0006,0.007,0.0023,0.0074,0.0063,0.0072
CANAL,0.0008,,mg/L,>100,0.0006,0.0001,0.0023,-0.0001,0.0008,-0.0004
FASE 1,0.0516,,mg/L,1.5,0.0001,0.0062,0.0013,0.0062,0.006,0.0062
FASE 2,0.0068,,mg/L,17.3,0.0001,0.0008,0.0012,0.001,0.0007,0.0007
FASE 3,-0.0035,,mg/L,68.8,0.0003,-0.0004,0.0013,-0.0001,-0.0004,-0.0007
VSP NORTE,0.0229,,mg/L,7.1,0.0002,0.0027,0.0013,0.0027,0.0028,0.0024
CELDA 8.1,0.0058,,mg/L,53.7,0.0004,0.0007,0.0005,0.0007,0.001,0.0003
CELDA 8.2,0.0067,,mg/L,52.1,0.0004,0.0008,0.0011,0.0004,0.0007,0.0012
CELDA 8.3,-0.0032,,mg/L,57.8,0.0002,-0.0004,0.0008,-0.0006,-0.0003,-0.0002
PATRON,1.0019,,mg/L,0.6,0.0008,0.1284,0.002,0.1277,0.1283,0.1292
BLANCO,0.0007,,mg/L,>100,0.0002,0.0001,0.0014,0,0,0.0003
BLANCO REACTIVO,0,,mg/L,33.5,0.0003,-0.0008,0.0003,-0.001,-0.0005,-0.0008
H KCA PE,0.0187,,mg/L,2.2,0.0001,0.0024,0.0023,0.0025,0.0024,0.0023
H KCA PE,0.02,,mg/L,15.8,0.0004,0.0026,0.0023,0.0022,0.003,0.0025
H KCA PE,0.0179,,mg/L,16.8,0.0004,0.0023,0.0024,0.0027,0.0021,0.002
PATRON,0.9968,,mg/L,0.6,0.0007,0.1277,0.0017,0.1279,0.1284,0.1269
H KCA PE,0.0189,,mg/L,11,0.0003,0.0024,0.0023,0.0026,0.0026,0.0021
H KCA PE,0.0196,,mg/L,16.7,0.0004,0.0025,0.0023,0.0025,0.0021,0.0029
PATRON,1.0077,,mg/L,0.6,0.0007,0.1291,0.0017,0.1293,0.1297,0.1283
BLANCO,0.0026,,mg/L,51.5,0.0002,0.0003,0.0008,0.0004,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,-0.0002,0,-0.0002,-0.0001
M1 PE,0.0044,,mg/L,31.2,0.0002,0.0005,0.003,0.0004,0.0005,0.0007
M2 PE,0.0041,,mg/L,>100,0.0006,0.0005,0.003,-0.0001,0.0005,0.0012
M3 PE,0.0029,,mg/L,72.8,0.0003,0.0003,0.0033,0.0006,0.0003,0.0001
M4 PE,0.0071,,mg/L,20.9,0.0002,0.0009,0.0029,0.0007,0.0009,0.001
PATRON,1.013,,mg/L,0.4,0.0006,0.1263,0.0021,0.126,0.1259,0.1269
P KCA PE,0.005,,mg/L,46,0.0003,0.0006,0.0033,0.0008,0.0007,0.0003
PATRON,1.0121,,mg/L,0.4,0.0005,0.1262,0.0023,0.1258,0.1268,0.1259
BLANCO,-0.002,,mg/L,>100,0.0004,-0.0002,0.0014,-0.0005,-0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,29.9,0.0002,-0.0008,0.0007,-0.001,-0.0006,-0.0008
ELY 1,0.0055,,mg/L,51.1,0.0003,0.0007,0.0035,0.0004,0.0006,0.0011
ELY 2,0.0068,,mg/L,21.5,0.0002,0.0008,0.0034,0.0008,0.0007,0.001
ELY 3,0.0089,,mg/L,5.7,0.0001,0.0011,0.0033,0.0011,0.001,0.0012
ELY 4,0.0111,,mg/L,6.8,0.0001,0.0014,0.0033,0.0014,0.0014,0.0012
PATRON,1.007,,mg/L,0.5,0.0006,0.1255,0.0025,0.1258,0.1259,0.1248
ELY P,0.0122,,mg/L,15,0.0002,0.0015,0.0031,0.0015,0.0017,0.0013
PATRON,1.0105,,mg/L,0.5,0.0007,0.1254,0.001,0.1258,0.1246,0.1258
BLANCO,0.0054,,mg/L,32.7,0.0002,0.0007,0.0012,0.0006,0.0009,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0006,-0.0003,0.0007,0.0002,-0.001,-0.0002
NOROESTE,-0.0025,,mg/L,>100,0.0003,-0.0003,0.0029,0,-0.0003,-0.0006
TRITURADORA,0.0015,,mg/L,58.3,0.0001,0.0002,0.0029,0.0003,0.0001,0.0002
VICTORIA,-0.0013,,mg/L,>100,0.0004,-0.0002,0.0026,0.0002,-0.0007,0
CELDA 1,0.0054,,mg/L,28.2,0.0002,0.0007,0.0027,0.0006,0.0009,0.0005
CELDA 2,0.0018,,mg/L,32.6,0.0001,0.0002,0.003,0.0003,0.0001,0.0002
CELDA 3,0.0043,,mg/L,78.1,0.0004,0.0005,0.0027,0.0006,0.0001,0.0009
CELDA 4A,0.001,,mg/L,>100,0.0004,0.0001,0.003,-0.0003,0.0004,0.0003
CELDA 4B,0.0003,,mg/L,>100,0.0004,0,0.003,0.0005,-0.0001,-0.0003
CELDA 5A,0.0026,,mg/L,41.1,0.0001,0.0003,0.0023,0.0003,0.0005,0.0002
CELDA 5B,0.0004,,mg/L,>100,0.0003,0,0.0026,0,-0.0002,0.0004
PATRON,1.0054,,mg/L,0.4,0.0005,0.1247,0.0007,0.1242,0.125,0.125
BLANCO,-0.0004,,mg/L,>100,0.0001,-0.0001,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,0.0002,-0.0001,0.0002,0.0001
