Analista,NR,,,,,,,,
Fecha de inicio,04:48 a. m. 15/02/2026  GMT: 10:48 a. m. 15/02/2026,,,,,,,,
Hoja de trabajo,SA008009,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5038,,mg/L,1,2.1,0.0173,-0.0033,
,BLANCO,-0.0065,,mg/L,1,>100,-0.0002,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,5.2,0.0021,0.0003,
,SA008009-001,0.1328,,mg/L,1,0.6,0.0196,-0.0015,30
,SA008009-002,0.0475,,mg/L,1,4.1,0.007,-0.0013,30.01
,SA008009-003,0.1217,,mg/L,1,1.7,0.0179,-0.0016,3
,SA008009-004,0.1036,,mg/L,1,5.6,0.0153,-0.0014,30
,SA008009-005,0.1653,,mg/L,1,1.9,0.0243,-0.001,3
,PATRON,0.5186,,mg/L,1,1.4,0.0178,-0.0024,
,SA008009-006,0.7049,,mg/L,1,0.8,0.0686,-0.0015,20
,SA008009-007,0.691,,mg/L,1,0.8,0.0673,-0.0015,20
,SA008009-008,0.1207,,mg/L,1,2.7,0.0178,-0.0015,30
,SA008009-009,0.1017,,mg/L,1,2.6,0.015,-0.001,30
,SA008009-010,0.0771,,mg/L,1,3.3,0.0114,-0.0016,30
,PATRON,0.5156,,mg/L,1,1.5,0.0177,-0.0033,
,BLANCO,-0.0061,,mg/L,1,>100,-0.0002,-0.0015,
,BLANCO REACTIVO,0,,mg/L,1,7.4,0.0015,0.001,
,SA008009-011,0.0708,,mg/L,1,4.1,0.0104,-0.0023,30
,SA008009-012,0.0811,,mg/L,1,3.5,0.012,-0.0024,30
,SA008009-013,0.0846,,mg/L,1,5.1,0.0125,-0.0022,30
,SA008009-014,0.054,,mg/L,1,2,0.008,-0.0016,30
,SA008009-015,0.0683,,mg/L,1,1.6,0.0101,-0.0018,30
,PATRON,0.4929,,mg/L,1,1.2,0.0169,-0.0036,
,SA008009-016,0.0943,,mg/L,1,1.5,0.0139,-0.002,30
,SA008009-017,0.0027,,mg/L,1,>100,0.0004,-0.0021,3
,SA008009-018,0.0019,,mg/L,1,79.5,0.0003,-0.0016,30
,SA008009-019,0.0641,,mg/L,1,3.1,0.0095,-0.0013,30
,SA008009-020,0.0498,,mg/L,1,6.7,0.0074,-0.0015,30
,PATRON,0.4943,,mg/L,1,0.4,0.017,-0.0025,
,BLANCO,-0.0002,,mg/L,1,>100,0,-0.0007,
,BLANCO REACTIVO,0,,mg/L,1,38.7,0.0017,0.0008,
,SA008009-021,0.0916,,mg/L,1,3.5,0.0135,-0.0016,30
,SA008009-022,0.0458,,mg/L,1,3.8,0.0068,-0.0014,30
,SA008009-023,0.0541,,mg/L,1,3,0.008,-0.0014,30
,SA008009-024,0.0325,,mg/L,1,1.9,0.0048,-0.0017,30
,SA008009-025,0.0477,,mg/L,1,6.4,0.007,-0.0018,30
,PATRON,0.4954,,mg/L,1,0.3,0.017,-0.0031,
,SA008009-026,0.1031,,mg/L,1,3,0.0149,-0.0013,30
,SA008009-027,0.3617,,mg/L,1,1.8,0.0519,-0.0015,30.01
,SA008009-028,0.1752,,mg/L,1,1.2,0.0252,-0.0014,30.01
,SA008009-029,0.1414,,mg/L,1,1.6,0.0204,-0.0011,30
,SA008009-030,0.0065,,mg/L,1,25.6,0.0009,-0.0013,30
,PATRON,0.5186,,mg/L,1,3,0.0174,-0.0028,
,BLANCO,0.0101,,mg/L,1,>100,0.0003,-0.0009,
,BLANCO REACTIVO,0,,mg/L,1,16.1,0.0019,0.0009,
,SA008009-031,0.368,,mg/L,1,0.1,0.0527,-0.0022,30
,SA008009-032,0.4659,,mg/L,1,3.5,0.0666,-0.0027,30
,PATRON,0.5079,,mg/L,1,0.8,0.0171,-0.0038,
,BLANCO,0.01,,mg/L,1,>100,0.0003,-0.0014,
,BLANCO REACTIVO,0,,mg/L,1,12.5,0.0022,0.0006,
