PATRON,4.9254,,mg/L,0.6,0.0494,1,1,1,0.0496,0.0496,0.0491
BLANCO,-0.0042,,mg/L,>100,0,1,1,1,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,35.7,-0.0006,1,1,1,-0.0008,-0.0004,-0.0006
FASE 1,0.0091,,mg/L,>100,0.0001,1,1,1,0,0.0003,0.0001
PATRON,4.896,,mg/L,0.7,0.0491,1,1,1,0.0488,0.0491,0.0495
FASE 2,0.0285,,mg/L,40.7,0.0003,1,1,1,0.0002,0.0004,0.0003
FASE 3,0.0312,,mg/L,6,0.0003,1,1,1,0.0003,0.0003,0.0004
PATRON,4.9322,,mg/L,0.8,0.0495,1,1,1,0.0497,0.0498,0.0491
BLANCO,-0.0146,,mg/L,98.7,-0.0002,1,1,1,-0.0003,0,-0.0002
BLANCO REACTIVO,0,,mg/L,2.6,-0.0007,1,1,1,-0.0007,-0.0007,-0.0007
VSP NORTE,0.0284,,mg/L,>100,0.0003,1,1,1,0.0009,0,0.0001
CELDA 8.1,0.0451,,mg/L,20.1,0.0005,1,1,1,0.0005,0.0004,0.0006
CELDA 8.2,0.0064,,mg/L,>100,0.0001,1,1,1,0,0.0002,0
CELDA 8.3,1.6153,,mg/L,1.1,0.0174,1,1,1,0.0172,0.0176,0.0175
PATRON,4.8835,,mg/L,0.2,0.049,1,1,1,0.0489,0.049,0.0491
BLANCO,-0.0174,,mg/L,82.4,-0.0002,1,1,1,-0.0004,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,11.4,-0.001,1,1,1,-0.0009,-0.0011,-0.0009
