Analista,,,,,,,,,
Fecha de inicio,19/05/2023 09:27 a. m.  GMT: 19/05/2023 03:27 p. m.,,,,,,,,
Hoja de trabajo,SA001119_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0078,,mg/L,0.4,0.1273,0.1278,0.1268,0.1273
,BLANCO,0.0013,,mg/L,77.5,0.0002,0.0002,0.0003,0
,BLANCO REACTIVO,0,,mg/L,54.8,0.0002,0.0001,0.0003,0.0002
,SA001119-001,6.2993,,mg/L,0.4,0.0327,0.0328,0.0326,0.0328
,SA001119-002,1.7347,,mg/L,1,0.0088,0.0089,0.0087,0.0089
,SA001119-003,3.4361,,mg/L,1,0.0175,0.0175,0.0173,0.0177
,SA001119-004,2.0913,,mg/L,0.5,0.0107,0.0107,0.0108,0.0107
,SA001119-005,3.0662,,mg/L,0.5,0.016,0.0161,0.016,0.0161
,PATRON,1.0057,,mg/L,0.8,0.127,0.1282,0.1266,0.1263
,SA001119-006,2.3029,,mg/L,0.6,0.012,0.012,0.0121,0.0119
,SA001119-007,3.3321,,mg/L,2,0.0178,0.0176,0.0182,0.0175
,SA001119-008,2.1365,,mg/L,1.4,0.0114,0.0116,0.0114,0.0113
,SA001119-009,2.1571,,mg/L,1,0.0112,0.011,0.0112,0.0112
,SA001119-010,2.6909,,mg/L,0.2,0.0138,0.0138,0.0138,0.0138
,PATRON,1.002,,mg/L,0.9,0.1266,0.1267,0.1253,0.1277
,BLANCO,-0.002,,mg/L,49,-0.0003,-0.0001,-0.0003,-0.0003
,BLANCO REACTIVO,0,,mg/L,38.4,-0.0001,-0.0001,-0.0001,-0.0001
,SA001119-011,0.1465,,mg/L,10.8,0.0008,0.0007,0.0008,0.0008
,SA001119-012,3.1536,,mg/L,0.9,0.0163,0.0163,0.0164,0.0161
,SA001119-013,2.447,,mg/L,1,0.013,0.013,0.0129,0.0131
,SA001119-014,2.7802,,mg/L,0.1,0.0144,0.0145,0.0144,0.0144
,SA001119-015,2.1235,,mg/L,0.8,0.0111,0.0112,0.011,0.011
,PATRON,1.0054,,mg/L,0.4,0.127,0.1265,0.1269,0.1275
,SA001119-016,3.7562,,mg/L,1.1,0.0197,0.0199,0.0196,0.0195
,SA001119-017,3.0259,,mg/L,0.3,0.0158,0.0158,0.0157,0.0158
,SA001119-018,4.7613,,mg/L,0.8,0.0249,0.0247,0.0251,0.0249
,SA001119-019,3.3158,,mg/L,1,0.0174,0.0172,0.0175,0.0175
,SA001119-020,1.6834,,mg/L,0.4,0.0087,0.0087,0.0087,0.0086
,PATRON,0.9973,,mg/L,0.1,0.126,0.1262,0.1259,0.1259
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0002,0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,0,0
,SA001119-021,1.5554,,mg/L,0.7,0.008,0.008,0.0081,0.008
,SA001119-022,-0.0463,,mg/L,>100,-0.0002,-0.0006,-0.0004,0.0003
,SA001119-023,0.9635,,mg/L,0.3,0.0049,0.0049,0.0049,0.0049
,SA001119-024,1.5112,,mg/L,0.6,0.0078,0.0078,0.0077,0.0078
,SA001119-025,2.1693,,mg/L,0.8,0.0113,0.0114,0.0113,0.0114
,PATRON,0.9971,,mg/L,0.6,0.126,0.1254,0.1257,0.1268
,SA001119-026,2.9972,,mg/L,0.3,0.0156,0.0156,0.0156,0.0157
,SA001119-027,2.8748,,mg/L,0.4,0.0153,0.0154,0.0153,0.0153
,SA001119-028,2.8698,,mg/L,1.3,0.0152,0.015,0.0153,0.0153
,SA001119-029,15.4245,,mg/L,0.7,0.0797,0.0791,0.0801,0.0798
,PATRON,0.9893,,mg/L,0.5,0.125,0.1252,0.1255,0.1243
,BLANCO,-0.0002,,mg/L,>100,0,0.0002,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0,0
