Analista,JS,,,,,,,,,,,,
Fecha de inicio,15/09/2024 05:19 a. m.  GMT: 15/09/2024 11:19 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005522_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5,,mg/L,1.3,0.0154,0.0011,,,,0.0156,0.0152,0.0154
,BLANCO,0.0056,,mg/L,>100,0.0002,0.0002,,,,0.0007,-0.0005,0.0003
,BLANCO REACTIVO,0,,mg/L,45.3,0.0005,0.0011,,,,0.0003,0.0008,0.0006
,SA005522-001,0.157,,mg/L,2.1,0.0138,0.0009,20.05,,,0.0138,0.0136,0.0141
,SA005522-002,0.1429,,mg/L,2.2,0.0126,0.0011,20.01,,,0.0124,0.0125,0.0129
,SA005522-003,0.37,,mg/L,3.1,0.0324,0.0013,19.99,,,0.0318,0.0336,0.0319
,SA005522-004,0.6091,,mg/L,0.4,0.0535,0.001,20.08,,,0.0537,0.0535,0.0532
,SA005522-005,0.2442,,mg/L,1.9,0.0215,0.0011,20.02,,,0.0219,0.0211,0.0214
,PATRON,0.4998,,mg/L,2.8,0.0154,0.0013,,,,0.0152,0.0151,0.0159
,SA005522-006,0.0045,,mg/L,>100,0.0004,0.0008,20.01,,,0.0012,0.0002,-0.0002
,SA005522-007,0.2001,,mg/L,2.2,0.0176,0.0008,20,,,0.0172,0.0176,0.018
,SA005522-008,0.6309,,mg/L,2.4,0.0553,0.0006,20.04,,,0.0548,0.0542,0.0568
,SA005522-009,0.1855,,mg/L,1.2,0.0163,0.0007,20.05,,,0.0166,0.0162,0.0163
,SA005522-010,1.2754,,mg/L,2.1,0.1105,0.0008,19.9,,,0.1082,0.1128,0.1105
,PATRON,0.4865,,mg/L,4,0.015,0.0016,,,,0.0146,0.0147,0.0157
,BLANCO,0.0028,,mg/L,>100,0.0001,0.0008,,,,0.0003,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0009,,,,0.0003,0.0009,-0.0003
,SA005522-011,-0.0003,,mg/L,>100,0,0.0013,20.04,,,0.0004,-0.0006,0.0002
,SA005522-012,0.1552,,mg/L,6.1,0.0137,0.0011,20.04,,,0.0127,0.014,0.0143
,SA005522-013,0.1126,,mg/L,6.4,0.0099,0.0012,19.93,,,0.0105,0.01,0.0092
,SA005522-014,0.1158,,mg/L,3.1,0.0102,0.0015,20.06,,,0.0103,0.0099,0.0105
,SA005522-015,0.641,,mg/L,1.5,0.056,0.001,20,,,0.0563,0.0551,0.0567
,PATRON,0.5045,,mg/L,3.2,0.0155,0.0017,,,,0.015,0.0156,0.016
,SA005522-016,0.206,,mg/L,1.2,0.0182,0.0012,20.06,,,0.0181,0.0184,0.018
,SA005522-017,0.4423,,mg/L,3.2,0.0389,0.0006,20.09,,,0.0403,0.0385,0.038
,SA005522-018,0.3632,,mg/L,2.8,0.0319,0.0008,20.03,,,0.0327,0.0321,0.0309
,SA005522-019,0.3914,,mg/L,0.5,0.0345,0.001,20.07,,,0.0345,0.0343,0.0346
,SA005522-020,0.3527,,mg/L,1.5,0.0311,0.0015,20.08,,,0.0316,0.0308,0.0308
,PATRON,0.4872,,mg/L,0.4,0.015,0.0009,,,,0.0149,0.0151,0.015
,BLANCO,-0.0059,,mg/L,>100,-0.0002,0.0009,,,,-0.0004,0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0015,,,,0.0007,0.0003,-0.0004
,SA005522-021,0.0053,,mg/L,44.5,0.0005,0.0007,2,,,0.0002,0.0006,0.0006
,SA005522-022,0.4252,,mg/L,1,0.0374,0.0008,20.06,,,0.0371,0.0373,0.0378
,SA005522-023,1.1917,,mg/L,2.8,0.1035,0.0009,20.01,,,0.1013,0.1068,0.1024
,SA005522-024,1.2191,,mg/L,2,0.1148,0.0008,20.09,,,0.1172,0.1145,0.1126
,SA005522-025,0.4919,,mg/L,2.5,0.0431,0.0011,20,,,0.0423,0.0426,0.0443
,PATRON,0.5164,,mg/L,4,0.0159,0.0009,,,,0.0162,0.0151,0.0163
,SA005522-026,0.4253,,mg/L,0.8,0.0373,0.0011,20,,,0.0376,0.037,0.0372
,SA005522-027,0.2423,,mg/L,2.9,0.0213,0.0011,20.01,,,0.022,0.0208,0.0211
,SA005522-028,0.1935,,mg/L,2.2,0.017,0.0011,20.01,,,0.0166,0.0172,0.0172
,SA005522-029,0.1915,,mg/L,1.7,0.0169,0.0012,20.05,,,0.0167,0.0167,0.0172
,PATRON,0.4835,,mg/L,1.2,0.0149,0.0019,,,,0.0149,0.0147,0.015
,BLANCO,0.0105,,mg/L,>100,0.0003,0.0009,,,,-0.0001,0.0005,0.0006
,BLANCO REACTIVO,0,,mg/L,66.5,0.0003,0.0013,,,,0.0003,0.0004,0.0001
