PATRON,1.0022,,mg/L,2.7,0.1336,0.0039,0.1355,0.1294,0.1358
BLANCO,0.0031,,mg/L,>100,0.0004,-0.0005,0.0009,-0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,93.3,0.0002,-0.0004,0.0003,0.0003,0
H,0.2733,,mg/L,2.1,0.0367,-0.0002,0.037,0.0372,0.0358
C1,0.2688,,mg/L,1,0.0361,0.0003,0.0364,0.0361,0.0357
C2,0.2675,,mg/L,2.6,0.0359,0.0001,0.0349,0.0359,0.0368
PATRON,0.2041,,mg/L,2.9,0.0274,-0.001,0.0278,0.0265,0.0279
BLANCO,0.001,,mg/L,>100,0.0001,-0.0013,0.0007,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0009,0,0.0006,0.0002
C3,0.2406,,mg/L,1.4,0.0323,0.0002,0.0318,0.0326,0.0326
C4,0.2176,,mg/L,1.5,0.0292,0.0002,0.0288,0.0297,0.0291
T,0.1694,,mg/L,0.9,0.0227,0.0001,0.0227,0.023,0.0225
PATRON,0.2046,,mg/L,1.6,0.0275,-0.001,0.0279,0.0271,0.0273
BLANCO,-0.0028,,mg/L,>100,-0.0004,-0.001,-0.0006,-0.0009,0.0004
BLANCO REACTIVO,0,,mg/L,72.5,-0.0004,-0.0004,-0.0001,-0.0005,-0.0007
ELY1,0.2598,,mg/L,1.9,0.0349,0.0012,0.0355,0.0342,0.0349
ELY2,0.248,,mg/L,1,0.0333,0.0013,0.0329,0.0335,0.0334
ELY3,0.2242,,mg/L,0.4,0.0301,0.0011,0.03,0.0302,0.03
PATRON,0.2039,,mg/L,1.7,0.0274,0.0003,0.0273,0.0278,0.0269
BLANCO,-0.0007,,mg/L,>100,-0.0001,-0.0001,0.0002,-0.0007,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0009,-0.0006,-0.0003,0.0006
ELY4,0.1803,,mg/L,0.7,0.0242,0.0003,0.0243,0.0243,0.024
ELY5,0.1128,,mg/L,3.9,0.0151,0.0007,0.0156,0.0145,0.0153
PATRON,0.2058,,mg/L,0.9,0.0276,-0.0008,0.0274,0.0279,0.0275
BLANCO,-0.0041,,mg/L,>100,-0.0006,-0.0003,0.0001,-0.0007,-0.001
BLANCO REACTIVO,0,,mg/L,>100,-0.0004,-0.0007,0.0002,-0.0011,-0.0001
