PATRON,4.92,,mg/L,0.6,0.0492,1,1,1,0.049,0.0491,0.0495
BLANCO,0.0295,,mg/L,43.4,0.0003,1,1,1,0.0003,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,33.2,0.0007,1,1,1,0.0009,0.0006,0.0005
FASE 1,0.0846,,mg/L,46.8,0.0009,1,1,1,0.0004,0.0011,0.001
FASE 2,0.07,,mg/L,41.5,0.0007,1,1,1,0.0006,0.001,0.0005
FASE 3,0.0761,,mg/L,11.5,0.0008,1,1,1,0.0008,0.0007,0.0008
VSP NORTE,0.0933,,mg/L,3.3,0.0009,1,1,1,0.0009,0.001,0.0009
CELDA 8.1,0.0625,,mg/L,22,0.0006,1,1,1,0.0006,0.0005,0.0008
CELDA 8.2,0.0797,,mg/L,18.2,0.0008,1,1,1,0.0009,0.0007,0.0008
CELDA 8.3,0.1036,,mg/L,9.1,0.001,1,1,1,0.001,0.001,0.0012
PATRON,5.0443,,mg/L,1.1,0.0504,1,1,1,0.0498,0.0509,0.0506
BLANCO,0.0787,,mg/L,30.9,0.0008,1,1,1,0.0011,0.0007,0.0006
BLANCO REACTIVO,0,,mg/L,10.3,0.0013,1,1,1,0.0014,0.0015,0.0012
