PATRON,5.1237,,mg/L,0.9,0.0005,0.0537,0.0006,0.0532,0.0541,0.0538
BLANCO,0.014,,mg/L,>100,0.0003,0.0001,0.0001,-0.0003,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,14.9,0.0001,-0.0004,0.0008,-0.0004,-0.0005,-0.0004
FASE 1,0.2496,,mg/L,11.2,0.0003,0.0027,0.0011,0.0028,0.0029,0.0023
FASE 2,0.0297,,mg/L,80.8,0.0003,0.0003,0.0011,0.0002,0.0006,0.0001
FASE 3,0.0363,,mg/L,58.4,0.0002,0.0004,0.0012,0.0006,0.0001,0.0005
VSP NORTE,0.2921,,mg/L,6.6,0.0002,0.0031,0.0009,0.0031,0.0033,0.0029
CELDA 8.1,0.0776,,mg/L,28.3,0.0002,0.0008,0.0008,0.001,0.0006,0.0009
CELDA 8.2,0.1445,,mg/L,14.4,0.0002,0.0015,0.0008,0.0018,0.0015,0.0014
CELDA 8.3,0.0994,,mg/L,14.4,0.0002,0.0011,0.0007,0.0009,0.0011,0.0012
PATRON,5.1277,,mg/L,0.8,0.0005,0.0537,0.0013,0.0538,0.0542,0.0533
BLANCO,0.0123,,mg/L,>100,0.0002,0.0001,0.0011,-0.0001,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0003,0.0001,0.0003,-0.0002,0.0004,0.0001
