PATRON,1.0089,,mg/L,0.7,0.0009,0.1311,0.0008,0.1303,0.131,0.132
BLANCO,-0.0015,,mg/L,>100,0.0003,-0.0002,0.0002,-0.0002,0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,99.8,0.0005,0.0005,-0.0006,0.0008,0.0007,-0.0001
H KCA PO,0.0509,,mg/L,6.8,0.0005,0.0066,0.0015,0.0071,0.0064,0.0062
H KCA PO,0.048,,mg/L,4.3,0.0003,0.0062,0.0019,0.0061,0.0065,0.006
H KCA PO,0.0505,,mg/L,3.8,0.0002,0.0065,0.0016,0.0063,0.0068,0.0065
PATRON,1.0131,,mg/L,0.5,0.0006,0.1301,0.0007,0.1304,0.1294,0.1306
H KCA PO,0.0521,,mg/L,3.6,0.0002,0.0067,0.0015,0.0065,0.0067,0.007
H KCA PO,0.0505,,mg/L,1.3,0.0001,0.0066,0.0011,0.0065,0.0066,0.0067
PATRON,1.0151,,mg/L,0.6,0.0008,0.1319,-0.0004,0.1328,0.1312,0.1316
BLANCO,0.0003,,mg/L,>100,0.0003,0,-0.0006,0.0004,0,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,-0.0003,0.0002,0.0001,-0.0002
M1 PO,0.0422,,mg/L,8.2,0.0005,0.0055,0.0006,0.006,0.0055,0.0051
M2 PO,0.0424,,mg/L,7.2,0.0004,0.0055,0.0002,0.0059,0.0056,0.0051
M3 PO,0.0466,,mg/L,4.5,0.0003,0.0061,0.0003,0.0062,0.0058,0.0063
M4 PO,0.0498,,mg/L,2.8,0.0002,0.0065,0.0012,0.0064,0.0063,0.0067
PATRON,1.0143,,mg/L,0.6,0.0008,0.1338,0.0006,0.1346,0.1338,0.1331
P KCA PO,0.0459,,mg/L,5.1,0.0003,0.0061,0.0019,0.0063,0.0058,0.0062
PATRON,1.0125,,mg/L,0.7,0.0009,0.1336,0.0008,0.1337,0.1326,0.1345
BLANCO,0.0022,,mg/L,54.3,0.0002,0.0003,-0.0003,0.0004,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0001,-0.0002,0.0002,-0.0004,-0.0001
CELDA 8,0.0564,,mg/L,4,0.0003,0.0075,0.0017,0.0077,0.0076,0.0072
PATRON,1.0116,,mg/L,0.5,0.0007,0.1335,0.0007,0.1331,0.1342,0.1331
BLANCO,-0.0021,,mg/L,10.9,0,-0.0003,-0.0001,-0.0003,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0002,-0.0003,0,-0.0006,0
H KCA PE,0.0082,,mg/L,16.8,0.0002,0.0011,0.0016,0.0011,0.0009,0.0013
H KCA PE,0.0071,,mg/L,6.1,0.0001,0.0009,0.0018,0.001,0.001,0.0009
H KCA PE,0.0077,,mg/L,22,0.0002,0.001,0.0018,0.0009,0.0009,0.0013
PATRON,1.0086,,mg/L,1.1,0.0015,0.1355,0.0006,0.1352,0.1371,0.1341
H KCA PE,0.0069,,mg/L,27.5,0.0003,0.0009,0.0018,0.0011,0.0006,0.001
H KCA PE,0.0084,,mg/L,19.2,0.0002,0.0011,0.0017,0.0014,0.001,0.001
PATRON,1.0111,,mg/L,0.3,0.0004,0.1358,0.0008,0.1353,0.1359,0.1361
BLANCO,0.0021,,mg/L,>100,0.0004,0.0003,0,0,0.0002,0.0007
BLANCO REACTIVO,0,,mg/L,48,0.0003,0.0006,-0.0002,0.0008,0.0003,0.0007
M1 PE,0.0065,,mg/L,22.6,0.0002,0.0009,0.0023,0.0007,0.0009,0.0011
M2 PE,0.0079,,mg/L,42.4,0.0004,0.0011,0.0022,0.0008,0.0016,0.0008
M3 PE,0.0099,,mg/L,40.3,0.0005,0.0013,0.0018,0.0008,0.0013,0.0019
M4 PE,0.0078,,mg/L,1.9,0,0.0011,0.0023,0.0011,0.001,0.0011
PATRON,0.9919,,mg/L,0.3,0.0004,0.1333,0.0012,0.1329,0.1331,0.1337
P KCA PE,0.0092,,mg/L,22.4,0.0003,0.0012,0.0022,0.0015,0.0012,0.001
PATRON,0.9881,,mg/L,0.7,0.0009,0.1327,0.0011,0.1337,0.132,0.1326
BLANCO,0.0012,,mg/L,76.8,0.0001,0.0002,0.0001,0.0001,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0001,0.0001,0.0001,0.0006,-0.0005
ELY 1,0.0069,,mg/L,60.5,0.0006,0.0009,0.0018,0.0007,0.0016,0.0005
ELY 2,0.0066,,mg/L,42.9,0.0004,0.0009,0.0022,0.0007,0.0006,0.0013
ELY 3,0.0089,,mg/L,29.2,0.0004,0.0012,0.0021,0.001,0.0016,0.001
ELY 4,0.0071,,mg/L,40.9,0.0004,0.001,0.0021,0.0013,0.0005,0.001
PATRON,1.0116,,mg/L,0.3,0.0005,0.1359,0.0008,0.1359,0.1354,0.1363
ELY P,0.007,,mg/L,10.1,0.0001,0.0009,0.0022,0.001,0.0008,0.001
PATRON,1.0066,,mg/L,0.6,0.0008,0.1352,0.0009,0.1361,0.1349,0.1346
BLANCO,-0.0003,,mg/L,>100,0.0003,0,0.0001,0.0003,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,87,0.0004,0.0004,-0.0002,0.0001,0.0008,0.0003
