PATRON,4.9344,,mg/L,0.8,0.0527,1,1,1,0.0523,0.0531,0.0527
BLANCO,-0.0776,,mg/L,16,-0.0008,1,1,1,-0.0008,-0.001,-0.0007
BLANCO REACTIVO,0,,mg/L,16.6,-0.0012,1,1,1,-0.0015,-0.0012,-0.0011
FASE 1,0.0084,,mg/L,64.1,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 2,0.0291,,mg/L,58.1,0.0003,1,1,1,0.0004,0.0004,0.0001
FASE 3,0.026,,mg/L,56.9,0.0003,1,1,1,0.0004,0.0002,0.0001
VSP NORTE,-0.0086,,mg/L,79.8,-0.0001,1,1,1,0,-0.0002,-0.0001
CELDA 8.1,-0.0111,,mg/L,>100,-0.0001,1,1,1,-0.0001,0,-0.0002
CELDA 8.2,0.0005,,mg/L,>100,0,1,1,1,0.0001,0,0
CELDA 8.3,0.0481,,mg/L,23.7,0.0005,1,1,1,0.0005,0.0004,0.0006
PATRON,4.9888,,mg/L,0.9,0.0533,1,1,1,0.0527,0.0537,0.0534
BLANCO,-0.0495,,mg/L,28.5,-0.0005,1,1,1,-0.0007,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,3.5,-0.0016,1,1,1,-0.0017,-0.0016,-0.0017
