PATRON,4.9331,,mg/L,6.9,0.0468,1,1,1,0.0505,0.0456,0.0444
BLANCO,0.0076,,mg/L,>100,0.0001,1,1,1,0.0001,0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,3.3,-0.0029,1,1,1,-0.003,-0.0029,-0.0028
FASE 1,0.0163,,mg/L,93.1,0.0002,1,1,1,0.0003,0,0.0001
FASE 2,0.0143,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0003
FASE 3,0.0156,,mg/L,>100,0.0001,1,1,1,0.0001,0.0003,0
VSP NORTE,0.0444,,mg/L,29.9,0.0004,1,1,1,0.0003,0.0006,0.0004
CELDA 8.1,0.0065,,mg/L,31.7,0.0001,1,1,1,0,0.0001,0.0001
CELDA 8.2,0.0118,,mg/L,30.2,0.0001,1,1,1,0.0001,0.0001,0.0001
CELDA 8.3,0.0454,,mg/L,33.1,0.0004,1,1,1,0.0005,0.0005,0.0003
PATRON,4.9121,,mg/L,8.5,0.0466,1,1,1,0.0512,0.0447,0.044
BLANCO,-0.0176,,mg/L,66.9,-0.0002,1,1,1,-0.0001,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,2.3,-0.0032,1,1,1,-0.0033,-0.0032,-0.0032
