PATRON,4.8713,,mg/L,1,0.0499,1,1,1,0.0494,0.0498,0.0505
BLANCO,-0.0013,,mg/L,>100,0,1,1,1,0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,3.6,-0.0043,1,1,1,-0.0043,-0.0045,-0.0042
FASE 1,0.0149,,mg/L,65.2,0.0002,1,1,1,0.0001,0.0003,0.0001
FASE 2,0.0165,,mg/L,>100,0.0002,1,1,1,0,0.0001,0.0004
FASE 3,0.041,,mg/L,37.6,0.0004,1,1,1,0.0004,0.0006,0.0003
VSP NORTE,0.018,,mg/L,>100,0.0002,1,1,1,0.0003,0.0004,-0.0001
CELDA 8.1,-0.0003,,mg/L,>100,0,1,1,1,0.0002,0,-0.0001
CELDA 8.2,0.008,,mg/L,>100,0.0001,1,1,1,0.0002,-0.0001,0.0001
CELDA 8.3,0.0769,,mg/L,24,0.0008,1,1,1,0.0006,0.001,0.0008
