PATRON,0.0509,,mg/L,15,0.0027,-0.0025,0.0022,0.0029,0.0029
BLANCO,0.0028,,mg/L,4.4,0.0002,-0.0004,0.0002,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,-0.0003,-0.0002,0.0002
H KCA PO,0.0417,,mg/L,4.4,0.0019,0.0013,0.0018,0.002,0.0019
H KCA PO,0.0417,,mg/L,5.7,0.0021,0.0018,0.0021,0.0022,0.002
H KCA PO,0.0417,,mg/L,6.6,0.0022,0.0015,0.0022,0.0023,0.002
PATRON,0.0502,,mg/L,8.3,0.0026,-0.0027,0.0028,0.0024,0.0027
H KCA PO,0.0417,,mg/L,9,0.002,0.0015,0.0022,0.0021,0.0018
H KCA PO,0.0417,,mg/L,9.8,0.0019,0.0014,0.0019,0.0017,0.0021
PATRON,0.0508,,mg/L,8.5,0.0027,-0.0024,0.0029,0.0025,0.0026
BLANCO,-0.0063,,mg/L,50,-0.0003,-0.001,-0.0001,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,16.8,-0.0005,-0.0008,-0.0005,-0.0005,-0.0004
M1 PO,0.034,,mg/L,11.4,0.0018,0.0014,0.0016,0.002,0.0017
M2 PO,0.0332,,mg/L,6,0.0017,0.0011,0.0016,0.0018,0.0018
M3 PO,0.0298,,mg/L,13,0.0016,0.0015,0.0018,0.0016,0.0014
M4 PO,0.0203,,mg/L,5.7,0.0011,0.0009,0.0011,0.001,0.0011
PATRON,0.0519,,mg/L,5.1,0.0027,-0.0031,0.0026,0.0028,0.0028
P KCA PO,0.0132,,mg/L,15.8,0.0007,0.001,0.0007,0.0006,0.0008
PATRON,0.0488,,mg/L,5.2,0.0025,-0.003,0.0027,0.0026,0.0024
BLANCO,0.0103,,mg/L,28.5,0.0006,-0.0014,0.0004,0.0006,0.0007
BLANCO REACTIVO,0,,mg/L,20.4,-0.0003,-0.0013,-0.0003,-0.0002,-0.0003
CELDA 8,0.0355,,mg/L,6.3,0.0019,0.0013,0.002,0.0018,0.0018
CANAL,0.0238,,mg/L,7.9,0.0013,0.0005,0.0013,0.0014,0.0012
FASE 1,0.0368,,mg/L,6.7,0.0019,0.0012,0.0021,0.0018,0.0019
FASE 2,0.0392,,mg/L,4.4,0.0021,0.0013,0.002,0.0021,0.0021
FASE 3,0.0318,,mg/L,3.9,0.0017,0.0014,0.0017,0.0016,0.0017
