PATRON,4.923,,mg/L,0.7,0.0525,1,1,1,0.0529,0.0524,0.0521
BLANCO,-0.0425,,mg/L,30.6,-0.0005,1,1,1,-0.0003,-0.0006,-0.0005
BLANCO REACTIVO,0,,mg/L,9.8,-0.0006,1,1,1,-0.0005,-0.0007,-0.0006
FASE 1,0.0324,,mg/L,72.2,0.0004,1,1,1,0.0001,0.0005,0.0005
PATRON,5.038,,mg/L,0.5,0.0537,1,1,1,0.0534,0.0537,0.0539
FASE 2,0.0199,,mg/L,85.5,0.0002,1,1,1,0.0001,0.0004,0.0001
FASE 3,0.066,,mg/L,15.2,0.0007,1,1,1,0.0008,0.0006,0.0007
PATRON,4.9997,,mg/L,1,0.0533,1,1,1,0.0533,0.0538,0.0527
BLANCO,0.0057,,mg/L,>100,0.0001,1,1,1,0,0,0.0002
BLANCO REACTIVO,0,,mg/L,33.4,-0.0005,1,1,1,-0.0003,-0.0007,-0.0004
VSP NORTE,0.0115,,mg/L,65.8,0.0001,1,1,1,0,0.0002,0.0002
CELDA 8.1,0.034,,mg/L,59.4,0.0004,1,1,1,0.0006,0.0001,0.0004
CELDA 8.2,0.0288,,mg/L,26,0.0003,1,1,1,0.0002,0.0004,0.0003
CELDA 8.3,0.4289,,mg/L,2.2,0.0047,1,1,1,0.0048,0.0046,0.0047
PATRON,5.129,,mg/L,0.5,0.0546,1,1,1,0.0547,0.0548,0.0543
BLANCO,0.0261,,mg/L,23.1,0.0003,1,1,1,0.0004,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,1,1,1,0,-0.0003,-0.0005
