PATRON,4.8902,,mg/L,0.4,0.0002,0.0525,-0.0032,0.0524,0.0528,0.0523
BLANCO,-0.0011,,mg/L,>100,0.0004,0,-0.0037,0.0003,-0.0004,0
BLANCO REACTIVO,0,,mg/L,6.7,0.0001,0.0013,-0.0024,0.0013,0.0014,0.0013
FASE 1,0.2295,,mg/L,10.9,0.0003,0.0025,-0.004,0.0028,0.0024,0.0023
FASE 2,0.0376,,mg/L,28,0.0001,0.0004,-0.0039,0.0005,0.0003,0.0004
FASE 3,0.0551,,mg/L,55.1,0.0003,0.0006,-0.0042,0.001,0.0006,0.0003
VSP NORTE,0.0487,,mg/L,42.9,0.0002,0.0005,-0.0041,0.0003,0.0005,0.0008
CELDA 8.1,0.0686,,mg/L,29.5,0.0002,0.0008,-0.0043,0.0006,0.001,0.0006
CELDA 8.2,0.0783,,mg/L,51.8,0.0004,0.0009,-0.0037,0.0006,0.0014,0.0006
CELDA 8.3,0.058,,mg/L,42.9,0.0003,0.0006,-0.0041,0.0003,0.0009,0.0007
PATRON,5.0483,,mg/L,1.2,0.0006,0.0542,-0.0044,0.0549,0.0538,0.0538
BLANCO,0.0061,,mg/L,>100,0.0003,0.0001,-0.0049,0.0001,-0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,17.2,0.0002,0.0014,-0.003,0.0012,0.0017,0.0015
