PATRON,5.0547,,mg/L,0.4,0.0556,0.0559,0.0555,0.0554
BLANCO,0.0672,,mg/L,9.7,0.0008,0.0008,0.0007,0.0008
BLANCO REACTIVO,0,,mg/L,19.5,0.0008,0.0009,0.0008,0.0006
FASE 1,0.0121,,mg/L,24.1,0.0001,0.0001,0.0001,0.0002
FASE 2,0.0215,,mg/L,64.9,0.0002,0.0002,0.0001,0.0004
FASE 3,0.0287,,mg/L,40.3,0.0003,0.0005,0.0003,0.0002
VSP NORTE,0.0324,,mg/L,12.1,0.0004,0.0004,0.0003,0.0004
CELDA 8.1,0.0497,,mg/L,8.5,0.0006,0.0006,0.0005,0.0005
CELDA 8.2,0.0463,,mg/L,14.8,0.0005,0.0006,0.0006,0.0004
CELDA 8.3,0.0655,,mg/L,9.1,0.0007,0.0008,0.0007,0.0007
PATRON,4.9971,,mg/L,0.8,0.055,0.0554,0.0551,0.0545
BLANCO,0.047,,mg/L,13.1,0.0005,0.0006,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,3.4,0.0012,0.0013,0.0012,0.0012
