PATRON,0.4906,,mg/L,0.8,0.0664,0.0011,0.0661,0.067,0.066
BLANCO,-0.0047,,mg/L,93.9,-0.0006,0.0004,-0.0005,-0.0013,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0005,-0.0006,0.001,0.0009
H KCA PO,0.001,,mg/L,88.4,-0.0006,0.0049,-0.0005,-0.0001,-0.0012
H KCA PO,0.001,,mg/L,32.8,-0.0007,0.005,-0.0006,-0.001,-0.0006
H KCA PO,0.001,,mg/L,84.3,-0.0007,0.005,0,-0.0011,-0.001
PATRON,0.4884,,mg/L,1.8,0.0661,0.0028,0.0671,0.0647,0.0664
H KCA PO,0.001,,mg/L,29.3,-0.0009,0.005,-0.001,-0.0011,-0.0006
H KCA PO,0.001,,mg/L,>100,-0.0001,0.0042,-0.0007,0.0003,0.0001
PATRON,0.4975,,mg/L,0.5,0.0667,0.0001,0.067,0.0666,0.0664
BLANCO,-0.003,,mg/L,83.5,-0.0004,0.0002,-0.0007,0,-0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0005,-0.0001,0.0002,0.0011
M1 PO,0.0009,,mg/L,91.8,0.0001,0.0012,0.0002,0,0.0002
M2 PO,0.0015,,mg/L,>100,0.0002,0.0012,0.0006,-0.0004,0.0005
M3 PO,0.003,,mg/L,>100,0.0004,0.0009,0.0011,-0.0001,0.0003
M4 PO,0.0059,,mg/L,67.6,0.0008,0.0003,0.0002,0.0011,0.0012
PATRON,0.4991,,mg/L,0.4,0.0669,-0.0002,0.0668,0.0666,0.0672
P KCA PO,0.001,,mg/L,>100,0,0.0013,0,-0.0006,0.0005
PATRON,0.4972,,mg/L,0.5,0.0666,0,0.0665,0.0664,0.067
BLANCO,-0.0022,,mg/L,>100,-0.0003,-0.0006,0.0003,0,-0.0013
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,-0.0004,-0.0003,0.0001
CELDA 8,0.0087,,mg/L,39.8,0.0012,0.0014,0.0009,0.0009,0.0017
CANAL,0.0031,,mg/L,51.3,0.0004,0.0017,0.0002,0.0006,0.0005
FASE 1,0.0088,,mg/L,65.7,0.0012,0.0012,0.001,0.0021,0.0005
FASE 2,0.0058,,mg/L,41.7,0.0008,0.0016,0.0006,0.0012,0.0006
FASE 3,0.0085,,mg/L,6.2,0.0012,0.0014,0.0011,0.0012,0.0012
VSP NORTE,0.0064,,mg/L,42.5,0.0009,0.0019,0.0009,0.0005,0.0013
CELDA 8.1,0.0132,,mg/L,22.1,0.0018,0.0005,0.0014,0.0021,0.002
CELDA 8.2,0.0121,,mg/L,37.7,0.0017,0.0008,0.0018,0.001,0.0022
CELDA 8.3,0.001,,mg/L,>100,-0.0002,0.0023,-0.0005,0,0.0001
S. RICA,0.0044,,mg/L,>100,0.0006,0.0022,0.0018,-0.0006,0.0006
PATRON,0.4977,,mg/L,4.5,0.0667,0.0017,0.0695,0.0669,0.0636
BLANCO,-0.0037,,mg/L,>100,-0.0005,0.0004,-0.0012,0,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,-0.001,-0.0001,0.0006
H KCA PE,0.0034,,mg/L,67,0.0005,0.0025,0.0008,0.0001,0.0006
H KCA PE,-0.002,,mg/L,>100,-0.0003,0.0032,-0.0008,0.0007,-0.0008
H KCA PE,0.0035,,mg/L,71.8,0.0005,0.0024,0.0002,0.0004,0.0009
PATRON,0.4832,,mg/L,16.4,0.0648,0.0004,0.0708,0.071,0.0525
H KCA PE,0.001,,mg/L,32.9,-0.0004,0.0032,-0.0005,-0.0003,-0.0004
H KCA PE,0.001,,mg/L,>100,-0.0002,0.003,-0.0004,0.0003,-0.0005
PATRON,0.5189,,mg/L,3.9,0.0695,0.0004,0.0713,0.0664,0.0709
BLANCO,-0.0002,,mg/L,>100,0,-0.0002,-0.0002,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0006,0.0006,0.0002,-0.0004
M1 PE,0.001,,mg/L,>100,-0.0006,0.0028,-0.0003,-0.0014,-0.0002
M2 PE,0.001,,mg/L,2.5,-0.0014,0.0035,-0.0013,-0.0014,-0.0013
M3 PE,0.001,,mg/L,43.1,-0.001,0.0032,-0.0006,-0.001,-0.0015
M4 PE,0.001,,mg/L,>100,-0.0007,0.0027,-0.0009,-0.0014,0.0003
PATRON,0.4925,,mg/L,12.5,0.066,0.0005,0.0717,0.0698,0.0566
P KCA PE,0.001,,mg/L,78.4,-0.0005,0.0026,-0.0007,-0.0008,0
PATRON,0.5015,,mg/L,7.6,0.0672,0,0.0704,0.0699,0.0613
BLANCO,-0.0011,,mg/L,>100,-0.0002,-0.0006,0.0003,-0.0001,-0.0006
BLANCO REACTIVO,0,,mg/L,89.4,0.0004,-0.001,0.0009,0.0002,0.0002
ELY 1,0,,mg/L,>100,0,0.0015,-0.0006,0,0.0006
ELY 2,0.001,,mg/L,3.5,-0.0006,0.0021,-0.0006,-0.0006,-0.0006
ELY 3,0.001,,mg/L,>100,0,0.0015,-0.0004,0.0002,0
ELY 4,0.0007,,mg/L,>100,0.0001,0.0013,0.0006,0.0001,-0.0004
PATRON,0.4956,,mg/L,13.6,0.0664,-0.0009,0.0724,0.056,0.0709
ELY P,0.0058,,mg/L,68.3,0.0008,0.0007,0.0013,0.0002,0.0009
PATRON,0.5202,,mg/L,8.1,0.0697,-0.0017,0.0724,0.0632,0.0735
BLANCO,0.0042,,mg/L,61.8,0.0006,-0.0022,0.0006,0.0002,0.0009
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0011,0.0011,0,0
TRITURADORA,0.0081,,mg/L,39.5,0.0011,0.0002,0.0008,0.0009,0.0016
VICTORIA,0.0031,,mg/L,56,0.0004,0.0009,0.0002,0.0005,0.0006
CELDA 1,0.0085,,mg/L,33.6,0.0012,0,0.0008,0.0016,0.0011
CELDA 2,0.0101,,mg/L,15.1,0.0014,0.0002,0.0012,0.0016,0.0014
CELDA 3,0.007,,mg/L,46,0.001,0.0004,0.0008,0.0015,0.0006
CELDA 4A,0.0022,,mg/L,>100,0.0003,0.0017,0.001,0.0003,-0.0003
CELDA 4B,0.0027,,mg/L,>100,0.0004,0.0015,0,0.0003,0.0008
CELDA 5A,0.0033,,mg/L,>100,0.0005,0.0015,0.0014,0.0004,-0.0004
CELDA 5B,0,,mg/L,>100,0,0.0018,0.0002,0.0006,-0.0009
PATRON,0.4923,,mg/L,9,0.066,-0.0015,0.0727,0.0636,0.0617
BLANCO,0.0032,,mg/L,>100,0.0005,-0.0021,-0.0003,0.0005,0.0011
BLANCO REACTIVO,0,,mg/L,51.8,0.0008,-0.0017,0.0011,0.0003,0.001
