PATRON,4.9905,,mg/L,0.4,0.0999,0.0994,0.1003,0.0998
BLANCO,0.0022,,mg/L,>100,0,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,9.5,0.0005,0.0005,0.0006,0.0005
H,4.0029,,mg/L,0.8,0.0803,0.0796,0.0806,0.0808
C1,4.073,,mg/L,0.7,0.0817,0.0823,0.0812,0.0816
C2,4.0583,,mg/L,1,0.0814,0.081,0.081,0.0824
PATRON,5.0042,,mg/L,0.4,0.1001,0.1001,0.1005,0.0998
BLANCO,-0.0071,,mg/L,99.6,-0.0001,-0.0002,-0.0003,0
BLANCO REACTIVO,0,,mg/L,58.6,0.0004,0.0006,0.0002,0.0003
C3,4.0378,,mg/L,0.6,0.081,0.0814,0.0805,0.0812
C4,4.1032,,mg/L,0.7,0.0823,0.0819,0.082,0.083
T,4.0003,,mg/L,0.4,0.0803,0.0801,0.0801,0.0807
PATRON,5.0299,,mg/L,0.5,0.1006,0.1001,0.1011,0.1006
BLANCO,-0.0047,,mg/L,84.5,-0.0001,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,57.3,0.0003,0.0001,0.0004,0.0002
ELY1,3.9969,,mg/L,0.5,0.0802,0.0806,0.0802,0.0799
ELY2,3.94,,mg/L,0.3,0.0791,0.079,0.0794,0.0789
ELY3,3.9514,,mg/L,0.7,0.0793,0.0799,0.0789,0.0791
PATRON,5.0129,,mg/L,0.7,0.1003,0.1005,0.1008,0.0996
BLANCO,0.0039,,mg/L,74.8,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,31.4,0.0003,0.0003,0.0003,0.0004
ELY4,3.9249,,mg/L,1,0.0788,0.0782,0.0785,0.0797
ELY5,3.8757,,mg/L,0.5,0.0778,0.0774,0.0782,0.0779
PATRON,5.0099,,mg/L,1,0.1002,0.1005,0.0991,0.101
BLANCO,-0.0046,,mg/L,19.3,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,25.4,0.0003,0.0003,0.0003,0.0002
