Analista,JGS,,,,,,,,
Fecha de inicio,31/03/2023 01:08 a. m.  GMT: 31/03/2023 07:08 a. m.,,,,,,,,
Hoja de trabajo,SA000821_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9946,,mg/L,0.5,0.1118,0.1125,0.1115,0.1115
,BLANCO,-0.0006,,mg/L,>100,-0.0001,0,0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,26.7,-0.0002,-0.0002,-0.0002,-0.0003
,SA000821-001,5.6408,,mg/L,1.1,0.0261,0.0259,0.026,0.0264
,SA000821-002,5.4479,,mg/L,1.6,0.0254,0.0254,0.025,0.0258
,SA000821-003,5.9741,,mg/L,0.4,0.0281,0.028,0.0282,0.0282
,SA000821-004,5.7431,,mg/L,1.2,0.0265,0.0262,0.0264,0.0269
,SA000821-005,9.1047,,mg/L,1.7,0.042,0.0415,0.0416,0.0428
,PATRON,1.007,,mg/L,1.3,0.1132,0.1123,0.1123,0.115
,SA000821-006,19.5624,,mg/L,1.1,0.0894,0.0883,0.0904,0.0894
,SA000821-007,11.4733,,mg/L,1.6,0.0541,0.0533,0.055,0.0541
,SA000821-008,7.6447,,mg/L,0.7,0.0361,0.0358,0.0363,0.0362
,SA000821-009,7.3263,,mg/L,1.2,0.0334,0.0334,0.033,0.0339
,SA000821-010,7.0379,,mg/L,1.9,0.0329,0.0323,0.0335,0.033
,PATRON,0.9869,,mg/L,0.8,0.111,0.112,0.1107,0.1103
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0002,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0004,0.0002,0
,SA000821-011,0.1186,,mg/L,41.3,0.0005,0.0007,0.0007,0.0003
,SA000821-012,8.5985,,mg/L,1.8,0.0409,0.0407,0.0402,0.0417
,SA000821-013,13.8791,,mg/L,1.1,0.0656,0.0648,0.0658,0.0661
,SA000821-014,27.2685,,mg/L,0.2,0.1271,0.1269,0.127,0.1273
,SA000821-015,5.7157,,mg/L,1.2,0.0262,0.0264,0.0264,0.0258
,PATRON,0.9907,,mg/L,1.8,0.1114,0.1103,0.1137,0.1103
,SA000821-016,0.018,,mg/L,>100,0.0001,0.0002,0,0.0001
,SA000821-017,8.7154,,mg/L,1.3,0.0398,0.0395,0.0404,0.0395
,SA000821-018,10.359,,mg/L,0.4,0.0474,0.0472,0.0475,0.0473
,SA000821-019,12.2866,,mg/L,1.2,0.0573,0.0565,0.0577,0.0577
,SA000821-020,5.349,,mg/L,0.9,0.0251,0.0251,0.0248,0.0252
,PATRON,1.0002,,mg/L,0.3,0.1125,0.1121,0.1127,0.1126
,BLANCO,0.0007,,mg/L,>100,0.0001,0.0004,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0002,-0.0002
,SA000821-021,5.0657,,mg/L,1.1,0.023,0.0229,0.0233,0.0229
,SA000821-022,5.9563,,mg/L,2.1,0.0272,0.0268,0.027,0.0279
,SA000821-023,4.0786,,mg/L,1.8,0.0186,0.0184,0.019,0.0185
,SA000821-024,5.3116,,mg/L,2.6,0.0242,0.0239,0.0249,0.0238
,SA000821-025,3.0468,,mg/L,2.2,0.0143,0.014,0.0144,0.0146
,PATRON,0.9925,,mg/L,0.8,0.1116,0.1105,0.1122,0.1121
,SA000821-026,4.2212,,mg/L,0.4,0.0195,0.0196,0.0195,0.0195
,SA000821-027,8.3664,,mg/L,0.3,0.0387,0.0387,0.0388,0.0386
,SA000821-028,10.6631,,mg/L,0.9,0.0492,0.0497,0.0489,0.0489
,SA000821-029,10.8198,,mg/L,0.4,0.0502,0.0503,0.0503,0.05
,SA000821-030,11.3249,,mg/L,1.5,0.0521,0.0518,0.0516,0.053
,PATRON,0.9846,,mg/L,0.6,0.1107,0.1101,0.1108,0.1114
,BLANCO,0.0026,,mg/L,44.6,0.0003,0.0003,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,0,-0.0003
,SA000821-031,2.4988,,mg/L,0.2,0.0119,0.0119,0.0119,0.0119
,SA000821-032,2.796,,mg/L,1.5,0.0129,0.013,0.0129,0.0127
,PATRON,0.9948,,mg/L,1,0.1119,0.1125,0.1126,0.1106
