PATRON,1.0099,,mg/L,0.4,0.1339,0.0025,0.1339,0.1343,0.1334
BLANCO,0.0013,,mg/L,>100,0.0002,0.0011,-0.0001,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,0.0014,-0.0006,0.0003,0.0003
H KCA PO,-0.0077,,mg/L,29.2,-0.001,0.0035,-0.0013,-0.0012,-0.0007
H KCA PO,-0.0035,,mg/L,84.5,-0.0005,0.0029,-0.0007,0,-0.0007
H KCA PO,-0.0055,,mg/L,61.3,-0.0008,0.0031,-0.0002,-0.0011,-0.0009
PATRON,1.0085,,mg/L,0.2,0.1337,0.0029,0.134,0.1337,0.1334
H KCA PO,-0.0086,,mg/L,8.7,-0.0012,0.0033,-0.0011,-0.0013,-0.0011
H KCA PO,-0.0096,,mg/L,34.6,-0.0013,0.0034,-0.0015,-0.0008,-0.0016
PATRON,1.007,,mg/L,0.2,0.1335,0.0031,0.1337,0.1331,0.1336
BLANCO,-0.0028,,mg/L,91.6,-0.0004,0.0015,-0.0006,-0.0006,0
BLANCO REACTIVO,0,,mg/L,>100,0,0.0014,-0.0003,-0.0003,0.0006
M1 PO,-0.0116,,mg/L,23.7,-0.0016,0.0037,-0.0018,-0.0018,-0.0011
M2 PO,-0.0132,,mg/L,13.9,-0.0018,0.0037,-0.0016,-0.0017,-0.0021
M3 PO,-0.0105,,mg/L,2.5,-0.0014,0.0035,-0.0015,-0.0014,-0.0014
M4 PO,-0.0107,,mg/L,40.5,-0.0015,0.0035,-0.0013,-0.001,-0.0021
PATRON,1.0004,,mg/L,0.6,0.1327,0.0031,0.1333,0.1328,0.1318
P KCA PO,-0.0167,,mg/L,14.1,-0.0023,0.0039,-0.0024,-0.0019,-0.0025
PATRON,0.9943,,mg/L,0.7,0.1319,0.0033,0.1329,0.1315,0.1311
BLANCO,-0.0015,,mg/L,88.8,-0.0002,0.0013,-0.0001,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,20.9,-0.0005,0.0013,-0.0004,-0.0006,-0.0005
CELDA 8,-0.009,,mg/L,25.3,-0.0012,0.0039,-0.0009,-0.0014,-0.0014
CANAL,-0.0099,,mg/L,8.1,-0.0013,0.0033,-0.0014,-0.0012,-0.0014
FASE 1,-0.0124,,mg/L,12.6,-0.0017,0.0042,-0.0015,-0.0017,-0.0019
FASE 2,-0.0123,,mg/L,6,-0.0017,0.004,-0.0018,-0.0016,-0.0016
FASE 3,-0.013,,mg/L,12.8,-0.0018,0.0041,-0.0019,-0.0015,-0.0019
VSP NORTE,-0.0141,,mg/L,16.7,-0.0019,0.0046,-0.0016,-0.002,-0.0022
CELDA 8.1,0.0084,,mg/L,23.8,0.0012,0.0036,0.0015,0.001,0.001
CELDA 8.2,-0.0107,,mg/L,14,-0.0015,0.0034,-0.0013,-0.0014,-0.0017
CELDA 8.3,-0.0106,,mg/L,14.5,-0.0014,0.0035,-0.0017,-0.0014,-0.0013
S. RICA,-0.0111,,mg/L,47.8,-0.0015,0.0041,-0.0009,-0.0013,-0.0023
PATRON,1.0071,,mg/L,0.2,0.1273,0.0016,0.1276,0.1272,0.1271
BLANCO,-0.0019,,mg/L,49.8,-0.0002,-0.0006,-0.0003,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,58.6,-0.0005,0.0015,-0.0002,-0.0008,-0.0004
H KCA PE,-0.0157,,mg/L,15.8,-0.002,0.0047,-0.0019,-0.0024,-0.0018
H KCA PE,-0.0134,,mg/L,5.5,-0.0017,0.0045,-0.0017,-0.0017,-0.0018
H KCA PE,-0.0125,,mg/L,27,-0.0016,0.0044,-0.0017,-0.002,-0.0011
PATRON,1.0185,,mg/L,0.5,0.1287,0.0036,0.1283,0.1284,0.1294
H KCA PE,-0.0111,,mg/L,24.8,-0.0014,0.0047,-0.0016,-0.001,-0.0017
H KCA PE,-0.0107,,mg/L,28.8,-0.0014,0.0045,-0.001,-0.0014,-0.0018
PATRON,0.9982,,mg/L,0.6,0.1262,0.0038,0.1257,0.1258,0.127
BLANCO,0.0014,,mg/L,85.5,0.0002,0.0018,0.0003,0.0002,0
BLANCO REACTIVO,0,,mg/L,43.5,-0.0006,0.0015,-0.0006,-0.0008,-0.0003
M1 PE,-0.0085,,mg/L,14.8,-0.0011,0.0045,-0.0013,-0.0009,-0.0011
M2 PE,-0.011,,mg/L,54,-0.0014,0.0048,-0.0005,-0.0019,-0.0019
M3 PE,-0.0116,,mg/L,12.1,-0.0015,0.0048,-0.0013,-0.0015,-0.0017
M4 PE,-0.0127,,mg/L,26.2,-0.0016,0.0049,-0.0021,-0.0015,-0.0013
PATRON,1.0001,,mg/L,0.2,0.1264,0.0033,0.1265,0.1261,0.1267
P KCA PE,-0.0089,,mg/L,1.9,-0.0012,0.0045,-0.0011,-0.0011,-0.0012
PATRON,1.0175,,mg/L,0.1,0.1286,0.0034,0.1285,0.1285,0.1287
BLANCO,0.0018,,mg/L,>100,0.0002,0.0019,0.0005,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,9.5,-0.0008,0.0017,-0.0008,-0.0007,-0.0008
ELY 1,-0.0118,,mg/L,17.1,-0.0015,0.0043,-0.0013,-0.0014,-0.0018
ELY 2,-0.0135,,mg/L,5.2,-0.0018,0.0044,-0.0018,-0.0017,-0.0018
ELY 3,-0.0131,,mg/L,27.9,-0.0017,0.0045,-0.0022,-0.0013,-0.0016
ELY 4,-0.0115,,mg/L,23.1,-0.0015,0.0042,-0.0015,-0.0012,-0.0019
PATRON,0.9858,,mg/L,0.3,0.1164,0.003,0.1166,0.1161,0.1166
ELY P,-0.0199,,mg/L,17.1,-0.0023,0.0037,-0.0019,-0.0023,-0.0027
PATRON,0.9849,,mg/L,1.1,0.1163,0.003,0.1176,0.1163,0.115
BLANCO,0.0001,,mg/L,>100,0,0.0011,0.0004,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,77.7,-0.0007,0.0008,-0.0003,-0.0013,-0.0005
TRITURADORA,-0.0143,,mg/L,7.3,-0.0017,0.0036,-0.0015,-0.0017,-0.0017
VICTORIA,-0.0152,,mg/L,25.7,-0.0018,0.0039,-0.0013,-0.0022,-0.0017
CELDA 1,-0.0109,,mg/L,32.1,-0.0013,0.0032,-0.0016,-0.0008,-0.0014
CELDA 2,-0.0124,,mg/L,12.8,-0.0014,0.0037,-0.0014,-0.0016,-0.0013
CELDA 3,-0.0086,,mg/L,24.6,-0.001,0.003,-0.0013,-0.0009,-0.0009
CELDA 4A,-0.0093,,mg/L,22.3,-0.0011,0.0038,-0.0013,-0.0009,-0.001
CELDA 4B,-0.0136,,mg/L,16.4,-0.0016,0.0041,-0.0014,-0.0019,-0.0014
CELDA 5A,-0.0101,,mg/L,31.2,-0.0012,0.0039,-0.0008,-0.0015,-0.0012
CELDA 5B,0.0032,,mg/L,61.5,0.0004,0.004,0.0002,0.0004,0.0006
PATRON,0.9934,,mg/L,0.6,0.1119,0.0017,0.1125,0.112,0.1111
BLANCO,-0.0011,,mg/L,>100,-0.0001,0.0007,-0.0003,-0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0004,0.0003,-0.0002,-0.0006
