Analista,ERIK,,,,,,,,
Fecha de inicio,10/05/2023 03:09 a. m.  GMT: 10/05/2023 09:09 a. m.,,,,,,,,
Hoja de trabajo,SA001064_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0077,,mg/L,0.7,0.129,0.1293,0.1296,0.128
,BLANCO,-0.0001,,mg/L,>100,0,-0.0001,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,28.5,-0.0005,-0.0003,-0.0005,-0.0006
,SA001064-001,64.6476,,mg/L,0.6,0.3171,0.3189,0.3151,0.3173
,SA001064-002,63.3458,,mg/L,1.8,0.3116,0.3068,0.3104,0.3177
,SA001064-003,56.7218,,mg/L,0.7,0.2845,0.285,0.2862,0.2824
,SA001064-004,0.0227,,mg/L,>100,0.0001,0.0005,0.0002,-0.0003
,SA001064-005,0.2874,,mg/L,12.2,0.0015,0.0013,0.0015,0.0016
,PATRON,1.0045,,mg/L,0.5,0.1286,0.1279,0.1289,0.129
,SA001064-006,27.3271,,mg/L,0.9,0.1406,0.1397,0.1402,0.1421
,PATRON,0.9889,,mg/L,0.2,0.1266,0.1264,0.1265,0.1268
,BLANCO,0.0037,,mg/L,21.6,0.0005,0.0006,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,26.6,-0.0005,-0.0005,-0.0004,-0.0007
