PATRON,5.0397,,mg/L,0.8,0.1009,0.1002,0.1018,0.1006
BLANCO,0.0002,,mg/L,>100,0,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,11.6,-0.0004,-0.0004,-0.0005,-0.0004
H,1.5148,,mg/L,0.4,0.0306,0.0305,0.0307,0.0306
C1,1.5257,,mg/L,0.6,0.0308,0.0307,0.0308,0.031
C2,1.5042,,mg/L,1.7,0.0304,0.031,0.0299,0.0303
PATRON,5.0521,,mg/L,0.5,0.1011,0.1008,0.1008,0.1017
BLANCO,-0.0095,,mg/L,43,-0.0002,-0.0002,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,7.1,-0.0006,-0.0007,-0.0006,-0.0006
C3,1.5293,,mg/L,1,0.0309,0.0305,0.031,0.0311
C4,1.5322,,mg/L,0.3,0.031,0.0309,0.0311,0.0309
T,1.4934,,mg/L,1.1,0.0302,0.0305,0.0299,0.0302
PATRON,5.0498,,mg/L,0.1,0.1011,0.101,0.1012,0.1009
BLANCO,0.0005,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,21.9,-0.0005,-0.0006,-0.0004,-0.0005
DP1,0.1291,,mg/L,3.5,0.0026,0.0027,0.0025,0.0026
DP2,0.1443,,mg/L,2.9,0.0029,0.0028,0.0029,0.003
DP3,0.0895,,mg/L,5.6,0.0018,0.0019,0.0017,0.0018
PATRON,5.064,,mg/L,1.2,0.1013,0.1026,0.1013,0.1001
BLANCO,-0.0067,,mg/L,42.9,-0.0001,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,9.2,-0.0005,-0.0005,-0.0006,-0.0006
DP4,0.3704,,mg/L,1.2,0.0075,0.0076,0.0075,0.0074
DP5,0.1332,,mg/L,2.5,0.0027,0.0026,0.0028,0.0027
DP6,9.2018,,mg/L,0.4,0.1816,0.1826,0.1811,0.1812
PATRON,5.0361,,mg/L,0.2,0.1008,0.1008,0.1006,0.1009
BLANCO,0.0041,,mg/L,>100,0.0001,0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,3.9,-0.0005,-0.0005,-0.0005,-0.0005
ELY1,1.4699,,mg/L,1.3,0.0297,0.0292,0.03,0.0299
ELY2,1.4491,,mg/L,1.2,0.0293,0.0297,0.029,0.0292
ELY3,1.4253,,mg/L,0.6,0.0288,0.029,0.0289,0.0286
PATRON,5.0519,,mg/L,0.7,0.1011,0.1003,0.1016,0.1014
BLANCO,0.0029,,mg/L,>100,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,9,-0.0004,-0.0005,-0.0004,-0.0004
ELY4,1.3751,,mg/L,0.8,0.0278,0.0277,0.0277,0.0281
ELY5,1.3588,,mg/L,0.7,0.0275,0.0273,0.0275,0.0277
PATRON,5.0079,,mg/L,0.7,0.1002,0.1005,0.0995,0.1007
BLANCO,-0.003,,mg/L,>100,-0.0001,0,-0.0002,0
BLANCO REACTIVO,0,,mg/L,20,-0.0003,-0.0003,-0.0003,-0.0004
