PATRON,4.9965,,mg/L,0.5,0.0987,0.0987,0.0982,0.0991
BLANCO,-0.0065,,mg/L,62.5,-0.0001,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,18.8,-0.0002,-0.0003,-0.0002,-0.0002
H,2.2619,,mg/L,0.8,0.0452,0.0454,0.0454,0.0448
C1,2.2645,,mg/L,0.7,0.0453,0.045,0.0456,0.0452
C2,2.3288,,mg/L,0.9,0.0465,0.0466,0.0469,0.0461
PATRON,4.9479,,mg/L,1.7,0.0977,0.0965,0.0972,0.0996
BLANCO,0.0055,,mg/L,26.4,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,47.6,-0.0003,-0.0005,-0.0003,-0.0002
C3,2.3219,,mg/L,1.3,0.0464,0.0457,0.0469,0.0466
C4,2.3125,,mg/L,0.9,0.0462,0.0466,0.0463,0.0457
T,2.3064,,mg/L,0.2,0.0461,0.0461,0.0461,0.046
PATRON,5.079,,mg/L,0.1,0.1003,0.1002,0.1003,0.1004
BLANCO,-0.0025,,mg/L,>100,-0.0001,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,10.8,-0.0004,-0.0004,-0.0005,-0.0005
DP1,0.5916,,mg/L,1.1,0.0119,0.0119,0.0121,0.0118
DP2,0.4326,,mg/L,0.8,0.0087,0.0088,0.0088,0.0086
DP3,0.1244,,mg/L,5.6,0.0025,0.0024,0.0027,0.0024
PATRON,5.0572,,mg/L,0.6,0.0999,0.0993,0.0999,0.1004
BLANCO,0.0012,,mg/L,>100,0,-0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,35,-0.0004,-0.0005,-0.0003,-0.0003
DP4,2.4984,,mg/L,0.7,0.0499,0.0496,0.0498,0.0502
DP5,1.8834,,mg/L,0.5,0.0377,0.0378,0.0375,0.0378
DP6,8.8739,,mg/L,0.3,0.1724,0.172,0.1721,0.1731
PATRON,5.0546,,mg/L,0.5,0.0998,0.1003,0.0993,0.0999
BLANCO,-0.0036,,mg/L,67.9,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,23.4,-0.0003,-0.0004,-0.0004,-0.0003
ELY1,2.2588,,mg/L,0.4,0.0451,0.0451,0.045,0.0453
ELY2,2.2155,,mg/L,1.1,0.0443,0.0437,0.0445,0.0447
ELY3,2.1865,,mg/L,0.9,0.0437,0.0435,0.0434,0.0442
PATRON,4.9997,,mg/L,0.9,0.0987,0.0986,0.0979,0.0997
BLANCO,-0.0034,,mg/L,>100,-0.0001,0.0001,0,-0.0002
BLANCO REACTIVO,0,,mg/L,8.1,-0.0005,-0.0005,-0.0005,-0.0004
ELY4,2.179,,mg/L,1.6,0.0436,0.0443,0.0434,0.043
ELY5,2.0898,,mg/L,0.8,0.0418,0.0422,0.0415,0.0417
PATRON,5.0458,,mg/L,0.5,0.0996,0.0991,0.1001,0.0997
BLANCO,0.0039,,mg/L,>100,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,21.3,-0.0005,-0.0005,-0.0005,-0.0004
