Analista,JGS,,,,,,,,
Fecha de inicio,07/03/2023 11:41 p. m.  GMT: 08/03/2023 05:41 a. m.,,,,,,,,
Hoja de trabajo,SA000584_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0038,,mg/L,3,0.1363,0.1362,0.1324,0.1405
,BLANCO,0.0041,,mg/L,35.3,0.0006,0.0006,0.0003,0.0007
,BLANCO REACTIVO,0,,mg/L,19.8,0.0008,0.0008,0.001,0.0007
,SA000584-001,2.7638,,mg/L,2.7,0.0157,0.0152,0.016,0.0159
,SA000584-002,2.885,,mg/L,3.3,0.0163,0.0158,0.0165,0.0168
,SA000584-003,1.854,,mg/L,2.1,0.0105,0.0107,0.0103,0.0104
,SA000584-004,2.6162,,mg/L,3.1,0.0147,0.0141,0.015,0.0149
,SA000584-005,3.4588,,mg/L,1.5,0.0195,0.0193,0.0199,0.0194
,PATRON,0.9849,,mg/L,0.8,0.1338,0.1328,0.1349,0.1338
,SA000584-006,25.0171,,mg/L,0.9,0.1369,0.1357,0.1381,0.1368
,SA000584-007,1.9228,,mg/L,3.6,0.0109,0.0106,0.0107,0.0113
,SA000584-008,1.5848,,mg/L,2.9,0.0089,0.0091,0.0091,0.0086
,SA000584-009,2.964,,mg/L,2.1,0.0168,0.0164,0.017,0.017
,SA000584-010,1.8921,,mg/L,2.5,0.0106,0.0105,0.0103,0.0109
,PATRON,0.9934,,mg/L,0.7,0.135,0.1344,0.136,0.1345
,BLANCO,-0.0004,,mg/L,>100,-0.0001,0,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,13.1,0.0007,0.0006,0.0007,0.0008
,SA000584-011,1.5956,,mg/L,2.9,0.009,0.0093,0.0088,0.0091
,SA000584-012,24.3985,,mg/L,1.6,0.1339,0.132,0.1362,0.1336
,SA000584-013,1.4168,,mg/L,2.7,0.008,0.0079,0.0083,0.0078
,SA000584-014,0.1067,,mg/L,11,0.0006,0.0006,0.0007,0.0006
,SA000584-015,1.5627,,mg/L,1.1,0.0089,0.009,0.0088,0.0088
,PATRON,1.0017,,mg/L,1.1,0.1361,0.1366,0.1371,0.1344
,SA000584-016,2.4539,,mg/L,3.5,0.0137,0.0138,0.0141,0.0131
,SA000584-017,2.2063,,mg/L,0.8,0.0123,0.0122,0.0123,0.0124
,SA000584-018,2.0807,,mg/L,1.1,0.0118,0.0117,0.012,0.0118
,SA000584-019,0.0266,,mg/L,37.8,0.0001,0.0002,0.0001,0.0001
,SA000584-020,3.3637,,mg/L,1.9,0.0191,0.0192,0.0194,0.0187
,PATRON,0.996,,mg/L,0.7,0.1353,0.1364,0.1345,0.135
,BLANCO,0.0006,,mg/L,>100,0.0001,0.0002,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,15.2,0.0007,0.0006,0.0008,0.0008
,SA000584-021,3.5745,,mg/L,1.1,0.0202,0.0202,0.0203,0.0199
,SA000584-022,13.2714,,mg/L,1.9,0.0736,0.0738,0.0721,0.0749
,SA000584-023,4.2694,,mg/L,1.3,0.0241,0.0238,0.0241,0.0244
,SA000584-024,6.6942,,mg/L,2.1,0.0377,0.0377,0.0369,0.0384
,SA000584-025,4.2015,,mg/L,0.6,0.0233,0.0234,0.0233,0.0231
,PATRON,1.019,,mg/L,1.4,0.1363,0.1374,0.1341,0.1375
,SA000584-026,3.9565,,mg/L,1.9,0.0217,0.0217,0.0212,0.0221
,SA000584-027,5.4581,,mg/L,0.4,0.0299,0.0299,0.0298,0.0299
,SA000584-028,3.69,,mg/L,2.7,0.0203,0.0207,0.0205,0.0197
,SA000584-029,4.3379,,mg/L,0.9,0.0238,0.024,0.0237,0.0237
,SA000584-030,4.88,,mg/L,2.6,0.0271,0.0273,0.0276,0.0263
,PATRON,1.0088,,mg/L,1.1,0.135,0.1343,0.1341,0.1367
,BLANCO,-0.0001,,mg/L,>100,0,0.0001,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,78.3,-0.0002,0,-0.0003,-0.0002
,SA000584-031,10.9443,,mg/L,0.4,0.0598,0.0601,0.0596,0.0599
,SA000584-032,6.3375,,mg/L,2.4,0.0349,0.0346,0.0343,0.0359
,PATRON,1.0134,,mg/L,1.3,0.1356,0.1375,0.1339,0.1354
