PATRON,0.0331,,mg/L,11.9,0.0018,-0.0006,0.0018,0.002,0.0016
BLANCO,0.0029,,mg/L,41,0.0002,-0.0003,0.0002,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,22.3,-0.0008,-0.0007,-0.0009,-0.0006,-0.0009
H KCA PO,0.0415,,mg/L,4.5,0.0022,-0.0001,0.0022,0.0023,0.0021
H KCA PO,0.0415,,mg/L,7.8,0.0021,-0.0002,0.0023,0.002,0.002
H KCA PO,0.0415,,mg/L,7,0.0021,-0.0001,0.002,0.0023,0.0021
PATRON,0.05,,mg/L,10.1,0.0022,0.001,0.0023,0.002,0.0024
H KCA PO,0.0415,,mg/L,6.7,0.0022,-0.0001,0.0024,0.0021,0.0022
H KCA PO,0.0415,,mg/L,8.2,0.002,-0.0001,0.0019,0.002,0.0022
PATRON,0.0473,,mg/L,10,0.0025,-0.0012,0.0027,0.0022,0.0027
BLANCO,0.0012,,mg/L,>100,0.0002,-0.0011,0.0003,0.0001,0
BLANCO REACTIVO,0,,mg/L,94.9,-0.0002,-0.0004,0,-0.0002,-0.0003
M1 PO,0.0264,,mg/L,13,0.0015,0.0034,0.0012,0.0015,0.0016
M2 PO,0.0236,,mg/L,8.5,0.0013,0.0032,0.0013,0.0014,0.0012
M3 PO,0.0142,,mg/L,27.4,0.0008,0.0034,0.001,0.0006,0.0009
M4 PO,0.0091,,mg/L,25.4,0.0006,0.0035,0.0007,0.0005,0.0005
PATRON,0.0463,,mg/L,8.6,0.0025,-0.0004,0.0027,0.0023,0.0025
P KCA PO,0.006,,mg/L,25.2,0.0004,0.0035,0.0005,0.0003,0.0004
PATRON,0.0475,,mg/L,3.4,0.0026,-0.0005,0.0026,0.0025,0.0026
BLANCO,-0.004,,mg/L,>100,-0.0001,-0.0003,-0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,34.4,-0.0003,-0.0003,-0.0002,-0.0004,-0.0002
CELDA 8,0.0382,,mg/L,13.6,0.0021,0.0038,0.0024,0.002,0.0018
PATRON,0.047,,mg/L,11.8,0.0025,-0.0004,0.0028,0.0026,0.0022
BLANCO,0.0005,,mg/L,>100,0.0001,-0.0004,-0.0001,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,57,-0.0004,-0.0004,-0.0005,-0.0001,-0.0004
H KCA PE,0.0205,,mg/L,15.4,0.0011,0.0031,0.0009,0.0011,0.0013
H KCA PE,0.0205,,mg/L,15.4,0.0011,0.0028,0.0012,0.0009,0.0012
H KCA PE,0.0205,,mg/L,18.2,0.0011,0.0031,0.001,0.0009,0.0013
PATRON,0.0501,,mg/L,4.2,0.0027,-0.0004,0.0026,0.0026,0.0028
H KCA PE,0.0205,,mg/L,4.6,0.001,0.0032,0.001,0.0011,0.001
H KCA PE,0.0205,,mg/L,26.2,0.0012,0.003,0.0012,0.0008,0.0014
PATRON,0.0471,,mg/L,7,0.0025,-0.001,0.0027,0.0024,0.0025
BLANCO,-0.0012,,mg/L,>100,0,-0.0008,-0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,44.7,-0.0006,-0.0008,-0.0006,-0.0003,-0.0009
M1 PE,0.0154,,mg/L,5.1,0.0009,0.0044,0.0009,0.0009,0.0009
M2 PE,0.0121,,mg/L,38.8,0.0007,0.0043,0.001,0.0006,0.0005
M3 PE,0.0142,,mg/L,18.2,0.0008,0.004,0.001,0.0007,0.0008
M4 PE,0.0069,,mg/L,71.1,0.0005,0.004,0.0006,0.0001,0.0006
PATRON,0.0508,,mg/L,7.9,0.0027,-0.0009,0.0029,0.0025,0.0028
P KCA PE,0.0057,,mg/L,38.1,0.0004,0.0044,0.0003,0.0003,0.0006
PATRON,0.0489,,mg/L,11.6,0.0026,-0.0004,0.0023,0.0029,0.0026
BLANCO,0.0071,,mg/L,29.7,0.0005,-0.0006,0.0004,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,18,-0.0006,-0.0009,-0.0007,-0.0006,-0.0005
ELY 1,0.0164,,mg/L,7.9,0.0009,0.0041,0.0009,0.001,0.001
ELY 2,0.0139,,mg/L,17.1,0.0008,0.004,0.0007,0.0008,0.0009
ELY 3,0.0089,,mg/L,29,0.0006,0.0038,0.0005,0.0004,0.0007
ELY 4,0.0108,,mg/L,15.4,0.0007,0.0034,0.0005,0.0007,0.0008
PATRON,0.0484,,mg/L,3.5,0.0026,-0.0012,0.0025,0.0027,0.0026
ELY P,0.0035,,mg/L,42.6,0.0003,0.0038,0.0004,0.0002,0.0003
PATRON,0.05,,mg/L,6.5,0.0027,-0.0011,0.0027,0.0025,0.0028
BLANCO,0.0028,,mg/L,35.2,0.0002,-0.0008,0.0003,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,36.8,-0.0005,-0.0014,-0.0007,-0.0003,-0.0005
