PATRON,1.01,,mg/L,0.4,0.1271,0.001,0.1273,0.1266,0.1275
BLANCO,-0.0023,,mg/L,61.5,-0.0003,0.0002,-0.0004,-0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,70.2,-0.0003,0.0001,-0.0001,-0.0003,-0.0004
H KCA PO,0.0078,,mg/L,27,0.001,0.0018,0.0009,0.0007,0.0013
H KCA PO,0.0064,,mg/L,12.8,0.0008,0.0019,0.0007,0.0008,0.0009
H KCA PO,0.008,,mg/L,1.7,0.001,0.0016,0.001,0.001,0.001
PATRON,1.0022,,mg/L,0.9,0.1262,0.0007,0.1273,0.125,0.1263
H KCA PO,0.0086,,mg/L,15.7,0.0011,0.0016,0.0009,0.0012,0.0012
H KCA PO,0.0073,,mg/L,22.4,0.0009,0.0017,0.0009,0.0007,0.0011
PATRON,0.9958,,mg/L,0.7,0.1254,0.0007,0.1264,0.1251,0.1246
BLANCO,0.0012,,mg/L,>100,0.0001,0,-0.0001,0.0001,0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0003,-0.0002,0.0002,-0.0002
M1 PO,0.0027,,mg/L,>100,0.0003,0.0015,-0.0001,0.0007,0.0004
M2 PO,0.0025,,mg/L,97.4,0.0003,0.0014,0.0004,0,0.0006
M3 PO,0.0013,,mg/L,>100,0.0002,0.0014,0,0.0001,0.0004
M4 PO,0.0003,,mg/L,>100,0,0.0015,0.0003,0.0001,-0.0003
PATRON,1.0168,,mg/L,0.8,0.1217,0.0008,0.1217,0.1227,0.1207
P KCA PO,0.002,,mg/L,>100,0.0002,0.0017,0.0005,0.0001,0.0001
PATRON,1.0144,,mg/L,0.3,0.1214,0.0007,0.1211,0.1214,0.1219
BLANCO,0.0003,,mg/L,>100,0,0,-0.0002,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,23.3,-0.0006,0.0006,-0.0005,-0.0008,-0.0006
CELDA 8,3.3985,,mg/L,1.2,0.3774,0.0052,0.3727,0.3776,0.382
PATRON,1.0213,,mg/L,0.5,0.1223,0.0021,0.1229,0.122,0.1219
BLANCO,0,,mg/L,>100,0,0.0012,0,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,22,-0.0007,0.0007,-0.0008,-0.0005,-0.0008
H KCA PE,-0.0011,,mg/L,>100,-0.0001,0.0038,0.0001,-0.0002,-0.0002
H KCA PE,0,,mg/L,>100,0,0.0037,-0.0004,0.0003,0.0001
H KCA PE,-0.0004,,mg/L,>100,0,0.0038,0.0005,-0.0004,-0.0002
PATRON,1.0016,,mg/L,0.1,0.1199,0.0022,0.12,0.1198,0.1199
H KCA PE,-0.0003,,mg/L,>100,0,0.0038,-0.0003,0,0.0002
H KCA PE,-0.0016,,mg/L,90.7,-0.0002,0.0039,-0.0001,-0.0004,0
PATRON,0.9951,,mg/L,0.6,0.1191,0.0025,0.1197,0.1194,0.1184
BLANCO,-0.0004,,mg/L,>100,0,0.0015,-0.0002,-0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,65.6,-0.0006,0.0004,-0.0004,-0.0003,-0.001
M1 PE,-0.0013,,mg/L,>100,-0.0002,0.0036,-0.0005,0.0001,-0.0001
M2 PE,-0.0042,,mg/L,24.7,-0.0005,0.0039,-0.0004,-0.0006,-0.0005
M3 PE,0.0008,,mg/L,>100,0.0001,0.0033,-0.0001,0.0004,0
M4 PE,-0.0018,,mg/L,96.8,-0.0002,0.0036,0,-0.0004,-0.0003
PATRON,1.0048,,mg/L,0.7,0.1315,0.0011,0.1321,0.1304,0.1319
P KCA PE,-0.0044,,mg/L,10.8,-0.0006,0.0032,-0.0006,-0.0005,-0.0006
PATRON,0.9883,,mg/L,0.3,0.1294,0.0013,0.1291,0.1292,0.1298
BLANCO,-0.0054,,mg/L,61.8,-0.0007,0.0007,-0.0007,-0.0011,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0002,0.0003,0.0001,-0.0002
ELY 1,0.0019,,mg/L,>100,0.0002,0.0021,0.0002,-0.0001,0.0006
ELY 2,0.0026,,mg/L,68.5,0.0003,0.0019,0.0004,0.0006,0.0001
ELY 3,0.0031,,mg/L,5.1,0.0004,0.0018,0.0004,0.0004,0.0004
ELY 4,0.0037,,mg/L,18.4,0.0005,0.0017,0.0005,0.0006,0.0004
PATRON,1.01,,mg/L,0.6,0.1326,0.0008,0.1323,0.1334,0.1319
ELY P,0.0022,,mg/L,>100,0.0003,0.0025,0.0008,0.0002,0
PATRON,0.9907,,mg/L,0.9,0.13,0.0009,0.1312,0.1299,0.129
BLANCO,0.0004,,mg/L,>100,0,-0.0001,-0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0001,0.0001,-0.0005,-0.0002
