PATRON,1.0178,,mg/L,0.2,0.0003,0.1246,0.0005,0.1247,0.1243,0.1249
BLANCO,0.0002,,mg/L,>100,0.0004,0,-0.0001,0.0005,0,-0.0004
BLANCO REACTIVO,0,,mg/L,55.8,0.0002,-0.0003,0.0001,-0.0005,-0.0001,-0.0004
H KCA PO,0.0232,,mg/L,4.2,0.0001,0.0029,0.0022,0.0029,0.0027,0.003
H KCA PO,0.0225,,mg/L,11.3,0.0003,0.0028,0.0024,0.0031,0.0027,0.0025
H KCA PO,0.0236,,mg/L,5.8,0.0002,0.0029,0.0023,0.0028,0.0031,0.0028
PATRON,1.0073,,mg/L,0.7,0.0009,0.1234,0.001,0.1243,0.1225,0.1232
H KCA PO,0.0225,,mg/L,6.4,0.0002,0.0028,0.0021,0.0027,0.003,0.0026
H KCA PO,0.0246,,mg/L,5.7,0.0002,0.003,0.0019,0.003,0.0029,0.0032
PATRON,1.0029,,mg/L,0.6,0.0008,0.1228,0.001,0.1223,0.1237,0.1225
BLANCO,-0.0008,,mg/L,>100,0.0002,-0.0001,0.0005,0,-0.0003,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,-0.0002,-0.0002,0.0002,0.0002
M1 PO,0.0271,,mg/L,3,0.0001,0.0033,0.0019,0.0033,0.0035,0.0033
M2 PO,0.0295,,mg/L,4.5,0.0002,0.0036,0.0018,0.0035,0.0038,0.0035
M3 PO,0.0288,,mg/L,13.1,0.0005,0.0035,0.0019,0.0039,0.0037,0.003
M4 PO,0.0271,,mg/L,4.2,0.0001,0.0033,0.002,0.0032,0.0035,0.0034
PATRON,0.9901,,mg/L,0.9,0.0012,0.1213,0.0007,0.1201,0.1224,0.1213
P KCA PO,0.0238,,mg/L,8.2,0.0002,0.0029,0.0018,0.0027,0.0032,0.0029
PATRON,0.9829,,mg/L,0.9,0.0011,0.1204,0.0006,0.1202,0.1215,0.1194
BLANCO,-0.004,,mg/L,16.2,0.0001,-0.0005,-0.0001,-0.0004,-0.0005,-0.0006
BLANCO REACTIVO,0,,mg/L,36.2,0.0001,-0.0002,-0.0001,-0.0002,-0.0003,-0.0003
CELDA 8,0.0115,,mg/L,22.5,0.0003,0.0014,0.0022,0.0011,0.0015,0.0017
