Analista,ACG,,,,,,,,
Fecha de inicio,23/05/2023 06:09 a. m.  GMT: 23/05/2023 12:09 p. m.,,,,,,,,
Hoja de trabajo,SA001146_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9892,,mg/L,0.3,0.1108,0.1111,0.1106,0.1106
,BLANCO,-0.0004,,mg/L,>100,0,0,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,39.3,-0.0001,-0.0001,-0.0001,-0.0001
,SA001146-001,1.9501,,mg/L,0.1,0.0091,0.0091,0.0091,0.0091
,SA001146-002,1.9957,,mg/L,0.9,0.0093,0.0093,0.0093,0.0094
,SA001146-003,0.1404,,mg/L,16.9,0.0007,0.0006,0.0006,0.0008
,SA001146-004,2.0431,,mg/L,1.2,0.0096,0.0094,0.0096,0.0096
,SA001146-005,2.0376,,mg/L,0.9,0.0095,0.0095,0.0096,0.0095
,PATRON,1.0081,,mg/L,0.6,0.1128,0.1136,0.1124,0.1123
,SA001146-006,2.7527,,mg/L,0.3,0.0129,0.0129,0.0128,0.0129
,SA001146-007,3.4163,,mg/L,0.1,0.0159,0.0159,0.016,0.0159
,SA001146-008,-0.008,,mg/L,>100,0,0,-0.0001,-0.0001
,SA001146-009,4.0124,,mg/L,0.4,0.0187,0.0187,0.0186,0.0188
,SA001146-010,16.2537,,mg/L,0.4,0.0741,0.0739,0.0745,0.074
,PATRON,1,,mg/L,0.2,0.1119,0.1117,0.1118,0.1122
,BLANCO,-0.0002,,mg/L,>100,0,-0.0001,0,0
