"Analista",""
"Fecha de inicio","8/28/2023 11:10 AM  GMT: 8/28/2023 5:10 PM"
"Hoja de trabajo","EC000041"
"Comentario",""
"Métodos","Au,Ag,Cu"

"Método: Ag AACN-Ag (Llama)"

"PATRON",1.0059,"","mg/L",0.7,0.0009,0.1257,0.0009,0.1262,0.1246,0.1263
"BLANCO",-0.0036,"","mg/L",">100",0.0010,-0.0004,-0.0004,-0.0015,0.0005,-0.0003
"BLANCO REACTIVO",0.0000,"","mg/L",">100",0.0007,0.0003,-0.0001,-0.0004,0.0003,0.0010
"H KCA PO",0.0282,"","mg/L",1.6,0.0001,0.0033,0.0016,0.0033,0.0034,0.0033
"H KCA PO",0.0270,"","mg/L",9.0,0.0003,0.0032,0.0017,0.0029,0.0034,0.0033
"H KCA PO",0.0279,"","mg/L",1.1,0.0000,0.0033,0.0016,0.0033,0.0034,0.0033
"PATRON",1.0112,"","mg/L",0.2,0.0003,0.1210,0.0009,0.1208,0.1213,0.1208
"H KCA PO",0.0271,"","mg/L",18.0,0.0006,0.0032,0.0017,0.0027,0.0030,0.0039
"H KCA PO",0.0271,"","mg/L",11.3,0.0004,0.0032,0.0016,0.0035,0.0028,0.0033
"PATRON",1.0057,"","mg/L",0.6,0.0007,0.1203,0.0008,0.1208,0.1207,0.1194
"BLANCO",-0.0036,"","mg/L",65.0,0.0003,-0.0004,-0.0001,-0.0004,-0.0007,-0.0002
"BLANCO REACTIVO",0.0000,"","mg/L",27.3,0.0001,-0.0005,-0.0002,-0.0006,-0.0006,-0.0004
"M1 PO",0.0286,"","mg/L",1.7,0.0001,0.0034,0.0014,0.0034,0.0035,0.0034
"M2 PO",0.0310,"","mg/L",3.6,0.0001,0.0037,0.0014,0.0035,0.0037,0.0038
"M3 PO",0.0333,"","mg/L",7.1,0.0003,0.0040,0.0014,0.0040,0.0042,0.0036
"M4 PO",0.0379,"","mg/L",6.1,0.0003,0.0045,0.0008,0.0046,0.0042,0.0047
