PATRON,5.0477,,mg/L,0.2,0.1004,0.1002,0.1006,0.1005
BLANCO,-0.0075,,mg/L,79.5,-0.0002,-0.0001,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,23.1,-0.0003,-0.0002,-0.0004,-0.0003
H,4.4915,,mg/L,0.4,0.0895,0.0896,0.0892,0.0899
C1,4.4525,,mg/L,0.7,0.0888,0.0891,0.0892,0.088
C2,4.4389,,mg/L,0.5,0.0885,0.0889,0.0886,0.0881
PATRON,5.0247,,mg/L,0.8,0.1,0.0995,0.1009,0.0995
BLANCO,-0.0005,,mg/L,>100,0,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,31.5,-0.0003,-0.0003,-0.0002,-0.0004
C3,4.4388,,mg/L,0.3,0.0885,0.0884,0.0888,0.0884
C4,4.4573,,mg/L,0.5,0.0889,0.0893,0.0889,0.0884
T,4.4868,,mg/L,0.8,0.0895,0.0889,0.0891,0.0903
PATRON,5.0406,,mg/L,0.3,0.1003,0.0999,0.1004,0.1005
BLANCO,0.0056,,mg/L,12.6,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,11.3,-0.0006,-0.0006,-0.0006,-0.0005
ELY1,4.4889,,mg/L,0.4,0.0895,0.0893,0.0899,0.0893
ELY2,4.434,,mg/L,0.3,0.0884,0.0883,0.0887,0.0883
ELY3,4.4577,,mg/L,0.5,0.0889,0.0887,0.0894,0.0886
PATRON,5.0423,,mg/L,0.5,0.1003,0.1007,0.1006,0.0997
BLANCO,-0.0049,,mg/L,92.1,-0.0001,-0.0002,-0.0001,0
BLANCO REACTIVO,0,,mg/L,11,-0.0009,-0.001,-0.001,-0.0008
ELY4,4.3905,,mg/L,0.8,0.0876,0.0868,0.0879,0.088
ELY5,4.3736,,mg/L,0.3,0.0872,0.0873,0.0875,0.0869
PATRON,5.043,,mg/L,0.7,0.1003,0.0996,0.1003,0.101
BLANCO,-0.0022,,mg/L,>100,0,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,22.7,-0.0008,-0.0007,-0.001,-0.0007
