PATRON,4.8991,,mg/L,0.8,0.0536,1,1,1,0.0531,0.054,0.0537
BLANCO,-0.1329,,mg/L,8.9,-0.0015,1,1,1,-0.0015,-0.0014,-0.0016
BLANCO REACTIVO,0,,mg/L,4.7,-0.003,1,1,1,-0.0029,-0.0029,-0.0031
FASE 1,0.0093,,mg/L,>100,0.0001,1,1,1,0.0003,0.0001,0
FASE 2,-0.0106,,mg/L,96,-0.0001,1,1,1,0,-0.0001,-0.0002
FASE 3,-0.0166,,mg/L,80.6,-0.0002,1,1,1,-0.0001,-0.0004,-0.0001
VSP NORTE,-0.0482,,mg/L,4.9,-0.0005,1,1,1,-0.0005,-0.0006,-0.0005
CELDA 8.1,-0.0462,,mg/L,12,-0.0005,1,1,1,-0.0005,-0.0005,-0.0006
CELDA 8.2,-0.0633,,mg/L,15.3,-0.0007,1,1,1,-0.0006,-0.0008,-0.0007
CELDA 8.3,0.1109,,mg/L,4,0.0012,1,1,1,0.0013,0.0013,0.0012
PATRON,4.9622,,mg/L,1.3,0.0543,1,1,1,0.0539,0.0551,0.0538
BLANCO,-0.09,,mg/L,13.6,-0.001,1,1,1,-0.001,-0.0011,-0.0009
BLANCO REACTIVO,0,,mg/L,2.7,-0.0041,1,1,1,-0.0041,-0.0042,-0.004
